alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std
1.0,1e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,1.1e-05,3,5,0.9265,0.0309,0.9178,0.037,0.9832,0.0074
1.0,1.2e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,1.3e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,1.4e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,1.5e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,1.6e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,1.7e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,1.9e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,2e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,2.2e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,2.3e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,2.5e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,2.7e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,2.8e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,3.1e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,3.3e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,3.5e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,3.8e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,4e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,4.3e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,4.6e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,5e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,5.3e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,5.7e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,6.1e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,6.6e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,7.1e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,7.6e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,8.1e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,8.7e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,9.3e-05,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.0001,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000107,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000115,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000123,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000132,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000142,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000152,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000163,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000175,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000187,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000201,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000215,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000231,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000248,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000266,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000285,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000305,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000327,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000351,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000376,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000404,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000433,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000464,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000498,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000534,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000572,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000614,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000658,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.000705,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000756,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
