alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std
1.0,0.007848,3,0,0.8237,0.0282,0.8229,0.0284,0.8966,0.0229
1.0,0.007848,3,1,0.8316,0.0179,0.8302,0.018,0.906,0.0221
1.0,0.007848,3,2,0.8368,0.0195,0.8347,0.0201,0.9097,0.0214
1.0,0.007848,3,3,0.8482,0.0207,0.8461,0.0213,0.9131,0.0213
1.0,0.007848,3,4,0.8482,0.0155,0.8458,0.0161,0.915,0.0207
1.0,0.007848,3,5,0.85,0.0187,0.8476,0.0188,0.9151,0.0207
1.0,0.007848,3,6,0.8491,0.0214,0.8467,0.0217,0.9145,0.0212
1.0,0.007848,3,7,0.8465,0.0216,0.844,0.0217,0.9136,0.0213
