alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std
0.013895,1.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,1.3e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,1.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,1.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,1.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,1.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,2.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,2.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,2.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,2.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,3.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,3.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,3.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,4.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,4.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,5.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,5.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,6.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,6.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,7.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,8.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,8.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,9.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,0.000107,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,0.000118,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,0.000129,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,0.000142,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,0.000156,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,0.000171,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,0.000187,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,0.000206,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,0.000226,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,0.000248,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,0.000272,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,0.000298,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,0.000327,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,0.000359,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,0.000394,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,0.000433,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.013895,0.000475,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
