alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time,selected_metric
0.1,0.001129,3,0,0.7492,0.0663,0.7462,0.068,0.8066,0.0587,344.2044,acc;f1_score
