alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.001,0.65,0.0823,0.6493,0.0825,0.6992,0.077,1967.3071
0.01,0.001129,0.6587,0.076,0.6581,0.0762,0.7008,0.0748,1967.3071
0.01,0.001274,0.6609,0.0768,0.6603,0.077,0.7007,0.0747,1967.3071
0.01,0.001438,0.6652,0.0712,0.6647,0.0713,0.6992,0.0724,1967.3071
0.01,0.001624,0.6761,0.0527,0.6754,0.0531,0.7002,0.0718,1967.3071
0.01,0.001833,0.6739,0.0502,0.6733,0.0506,0.6965,0.0705,1967.3071
0.01,0.002069,0.6739,0.0502,0.6733,0.0506,0.6964,0.0689,1967.3071
0.01,0.002336,0.6674,0.0513,0.6666,0.0517,0.6947,0.0706,1967.3071
0.01,0.002637,0.663,0.0473,0.6622,0.0475,0.6927,0.07,1967.3071
0.01,0.002976,0.663,0.0473,0.6622,0.0475,0.6908,0.0714,1967.3071
0.01,0.00336,0.6587,0.0435,0.6577,0.0437,0.6901,0.0712,1967.3071
0.01,0.003793,0.6587,0.0435,0.6577,0.0437,0.6896,0.0704,1967.3071
0.01,0.004281,0.6565,0.0456,0.6553,0.046,0.6897,0.0708,1967.3071
0.01,0.004833,0.6587,0.0447,0.6574,0.0452,0.6902,0.0713,1967.3071
0.01,0.005456,0.6587,0.0447,0.6574,0.0452,0.6902,0.0713,1967.3071
0.01,0.006158,0.6587,0.0447,0.6574,0.0452,0.6904,0.0711,1967.3071
0.01,0.006952,0.6587,0.0447,0.6574,0.0452,0.6904,0.0711,1967.3071
0.01,0.007848,0.6587,0.0447,0.6574,0.0452,0.6904,0.0711,1967.3071
0.01,0.008859,0.6587,0.0447,0.6574,0.0452,0.6911,0.0711,1967.3071
0.01,0.01,0.6587,0.0447,0.6574,0.0452,0.6911,0.0711,1967.3071
0.013895,0.001,0.6457,0.0845,0.6449,0.0849,0.6999,0.0761,1967.3071
0.013895,0.001129,0.6544,0.0784,0.6537,0.0785,0.7026,0.0759,1967.3071
0.013895,0.001274,0.6544,0.0784,0.6537,0.0785,0.7017,0.076,1967.3071
0.013895,0.001438,0.6609,0.0768,0.6603,0.077,0.7014,0.0753,1967.3071
0.013895,0.001624,0.6652,0.0768,0.6647,0.0769,0.7009,0.0735,1967.3071
0.013895,0.001833,0.6761,0.0527,0.6754,0.0531,0.6999,0.071,1967.3071
0.013895,0.002069,0.6739,0.0502,0.6733,0.0506,0.6978,0.0708,1967.3071
0.013895,0.002336,0.6739,0.0502,0.6733,0.0506,0.697,0.07,1967.3071
0.013895,0.002637,0.6674,0.0448,0.6665,0.0452,0.695,0.0708,1967.3071
0.013895,0.002976,0.663,0.0473,0.6622,0.0475,0.6921,0.0702,1967.3071
0.013895,0.00336,0.6587,0.0435,0.6577,0.0437,0.691,0.071,1967.3071
0.013895,0.003793,0.6587,0.0435,0.6577,0.0437,0.69,0.0703,1967.3071
0.013895,0.004281,0.6587,0.0435,0.6577,0.0437,0.6903,0.07,1967.3071
0.013895,0.004833,0.6565,0.0456,0.6553,0.046,0.6897,0.0708,1967.3071
0.013895,0.005456,0.6587,0.0447,0.6574,0.0452,0.6902,0.0713,1967.3071
0.013895,0.006158,0.6587,0.0447,0.6574,0.0452,0.6896,0.0709,1967.3071
0.013895,0.006952,0.6587,0.0447,0.6574,0.0452,0.6896,0.0709,1967.3071
0.013895,0.007848,0.6587,0.0447,0.6574,0.0452,0.6896,0.0709,1967.3071
0.013895,0.008859,0.6587,0.0447,0.6574,0.0452,0.6898,0.0708,1967.3071
0.013895,0.01,0.6587,0.0447,0.6574,0.0452,0.6898,0.0708,1967.3071
0.019307,0.001,0.6544,0.081,0.6537,0.0812,0.7039,0.0773,1967.3071
0.019307,0.001129,0.6565,0.0792,0.656,0.0794,0.7042,0.0765,1967.3071
0.019307,0.001274,0.6544,0.0797,0.6533,0.0799,0.7024,0.0764,1967.3071
0.019307,0.001438,0.6565,0.0779,0.6557,0.078,0.7034,0.0761,1967.3071
0.019307,0.001624,0.6652,0.0789,0.6645,0.0789,0.7039,0.0755,1967.3071
0.019307,0.001833,0.6652,0.0768,0.6646,0.0769,0.7021,0.073,1967.3071
0.019307,0.002069,0.6761,0.0575,0.6754,0.0579,0.701,0.0713,1967.3071
0.019307,0.002336,0.6761,0.0517,0.6754,0.052,0.6982,0.0707,1967.3071
0.019307,0.002637,0.6696,0.0489,0.6689,0.0492,0.6961,0.0687,1967.3071
0.019307,0.002976,0.6652,0.0437,0.6642,0.0441,0.6945,0.0685,1967.3071
0.019307,0.00336,0.6652,0.0437,0.6643,0.0442,0.6922,0.0704,1967.3071
0.019307,0.003793,0.6609,0.04,0.6597,0.0403,0.6909,0.0701,1967.3071
0.019307,0.004281,0.6609,0.04,0.6597,0.0403,0.6903,0.0693,1967.3071
0.019307,0.004833,0.6609,0.04,0.6597,0.0403,0.6903,0.0693,1967.3071
0.019307,0.005456,0.6587,0.0423,0.6574,0.043,0.6901,0.0695,1967.3071
0.019307,0.006158,0.6565,0.0456,0.6553,0.046,0.6893,0.0701,1967.3071
0.019307,0.006952,0.6587,0.0447,0.6574,0.0452,0.6901,0.0701,1967.3071
0.019307,0.007848,0.6587,0.0447,0.6574,0.0452,0.6901,0.0701,1967.3071
0.019307,0.008859,0.6587,0.0447,0.6574,0.0452,0.6901,0.0701,1967.3071
0.019307,0.01,0.6587,0.0447,0.6574,0.0452,0.6901,0.0701,1967.3071
0.026827,0.001,0.6565,0.0868,0.6556,0.0871,0.7101,0.0809,1967.3071
0.026827,0.001129,0.6652,0.0871,0.664,0.0876,0.7092,0.0797,1967.3071
0.026827,0.001274,0.6609,0.0761,0.66,0.0765,0.7076,0.0775,1967.3071
0.026827,0.001438,0.6609,0.0768,0.66,0.077,0.7056,0.0765,1967.3071
0.026827,0.001624,0.6544,0.0797,0.6533,0.0799,0.7048,0.0766,1967.3071
0.026827,0.001833,0.6652,0.0789,0.6645,0.0789,0.7056,0.0756,1967.3071
0.026827,0.002069,0.6652,0.0768,0.6646,0.0769,0.702,0.0744,1967.3071
0.026827,0.002336,0.6761,0.0575,0.6754,0.0579,0.701,0.0712,1967.3071
0.026827,0.002637,0.6761,0.0517,0.6754,0.052,0.6975,0.0711,1967.3071
