alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.0001,0.4969,0.0238,0.49,0.0239,0.6795,0.0193,20503.448
0.01,0.000113,0.4969,0.0238,0.49,0.0239,0.6791,0.0196,20503.448
0.01,0.000127,0.4969,0.0238,0.49,0.0239,0.6795,0.0192,20503.448
0.01,0.000144,0.4969,0.0238,0.4901,0.0239,0.6802,0.0194,20503.448
0.01,0.000162,0.4969,0.0238,0.4901,0.0239,0.6801,0.0192,20503.448
0.01,0.000183,0.4969,0.0238,0.4901,0.0239,0.6796,0.0199,20503.448
0.01,0.000207,0.4969,0.0238,0.4901,0.0239,0.6798,0.0192,20503.448
0.01,0.000234,0.4969,0.0238,0.4901,0.0239,0.679,0.0202,20503.448
0.01,0.000264,0.4969,0.0238,0.4901,0.0239,0.6792,0.0191,20503.448
0.01,0.000298,0.4969,0.0238,0.4901,0.0239,0.6779,0.0191,20503.448
0.01,0.000336,0.4969,0.0238,0.4901,0.0239,0.6799,0.0186,20503.448
0.01,0.000379,0.4969,0.0238,0.4901,0.0239,0.6789,0.0194,20503.448
0.01,0.000428,0.4969,0.0238,0.4901,0.0239,0.6789,0.0191,20503.448
0.01,0.000483,0.4969,0.0238,0.4901,0.0239,0.6793,0.0195,20503.448
0.01,0.000546,0.4969,0.0238,0.4901,0.0239,0.6793,0.0195,20503.448
0.01,0.000616,0.4969,0.0238,0.4901,0.0239,0.6792,0.0186,20503.448
0.01,0.000695,0.4969,0.0238,0.4901,0.0239,0.6793,0.0201,20503.448
0.01,0.000785,0.4969,0.0238,0.4901,0.0239,0.6769,0.0218,20503.448
0.01,0.000886,0.4969,0.0238,0.4901,0.0239,0.6788,0.0191,20503.448
0.01,0.001,0.4969,0.0238,0.4901,0.0239,0.6791,0.0206,20503.448
0.013895,0.0001,0.4969,0.0238,0.49,0.0239,0.6794,0.0195,20503.448
0.013895,0.000113,0.4969,0.0238,0.4901,0.0239,0.6788,0.0205,20503.448
0.013895,0.000127,0.4969,0.0238,0.4901,0.0239,0.6796,0.0192,20503.448
0.013895,0.000144,0.4969,0.0238,0.4901,0.0239,0.6792,0.0198,20503.448
0.013895,0.000162,0.4969,0.0238,0.4901,0.0239,0.6792,0.0209,20503.448
0.013895,0.000183,0.4969,0.0238,0.4901,0.0239,0.678,0.019,20503.448
0.013895,0.000207,0.4969,0.0238,0.4901,0.0239,0.6795,0.0199,20503.448
0.013895,0.000234,0.4969,0.0238,0.4901,0.0239,0.6796,0.0195,20503.448
0.013895,0.000264,0.4969,0.0238,0.4901,0.0239,0.6784,0.0192,20503.448
0.013895,0.000298,0.4969,0.0238,0.4901,0.0239,0.6785,0.0194,20503.448
0.013895,0.000336,0.4969,0.0238,0.4901,0.0239,0.6784,0.0191,20503.448
0.013895,0.000379,0.4969,0.0238,0.4901,0.0239,0.6794,0.0191,20503.448
0.013895,0.000428,0.4969,0.0238,0.4901,0.0239,0.6791,0.0189,20503.448
0.013895,0.000483,0.4969,0.0238,0.4901,0.0239,0.6782,0.018,20503.448
0.013895,0.000546,0.4969,0.0238,0.4901,0.0239,0.6788,0.0193,20503.448
0.013895,0.000616,0.4973,0.0239,0.4905,0.024,0.6786,0.0196,20503.448
0.013895,0.000695,0.4973,0.0239,0.4905,0.024,0.6783,0.0205,20503.448
0.013895,0.000785,0.4973,0.0239,0.4905,0.024,0.6798,0.0189,20503.448
0.013895,0.000886,0.4973,0.0239,0.4905,0.024,0.6792,0.0193,20503.448
0.013895,0.001,0.4969,0.0238,0.4901,0.0239,0.6783,0.0203,20503.448
0.019307,0.0001,0.4969,0.0238,0.4901,0.0239,0.68,0.0197,20503.448
0.019307,0.000113,0.4969,0.0238,0.4901,0.0239,0.6795,0.0194,20503.448
0.019307,0.000127,0.4969,0.0238,0.4901,0.0239,0.6788,0.0196,20503.448
0.019307,0.000144,0.4969,0.0238,0.4901,0.0239,0.6781,0.0178,20503.448
0.019307,0.000162,0.4969,0.0238,0.4901,0.0239,0.6798,0.0191,20503.448
0.019307,0.000183,0.4969,0.0238,0.4901,0.0239,0.6784,0.019,20503.448
0.019307,0.000207,0.4969,0.0238,0.4901,0.0239,0.6792,0.0194,20503.448
0.019307,0.000234,0.4969,0.0238,0.4901,0.0239,0.6799,0.0185,20503.448
0.019307,0.000264,0.4969,0.0238,0.4901,0.0239,0.6796,0.0201,20503.448
0.019307,0.000298,0.4969,0.0238,0.4901,0.0239,0.6796,0.0193,20503.448
0.019307,0.000336,0.4973,0.0239,0.4905,0.024,0.6752,0.0205,20503.448
0.019307,0.000379,0.4973,0.0239,0.4905,0.024,0.6793,0.0192,20503.448
0.019307,0.000428,0.4973,0.0239,0.4905,0.024,0.679,0.0196,20503.448
0.019307,0.000483,0.4973,0.0239,0.4905,0.024,0.6799,0.0206,20503.448
0.019307,0.000546,0.4973,0.0239,0.4905,0.024,0.6786,0.0182,20503.448
0.019307,0.000616,0.4973,0.0239,0.4905,0.024,0.6787,0.0193,20503.448
0.019307,0.000695,0.4973,0.0239,0.4905,0.024,0.6782,0.0202,20503.448
0.019307,0.000785,0.4973,0.0239,0.4905,0.024,0.6776,0.0214,20503.448
0.019307,0.000886,0.4973,0.0239,0.4905,0.024,0.6782,0.019,20503.448
0.019307,0.001,0.4973,0.0239,0.4905,0.024,0.6766,0.0207,20503.448
0.026827,0.0001,0.4969,0.0238,0.4901,0.0239,0.6791,0.0191,20503.448
0.026827,0.000113,0.4969,0.0238,0.4901,0.0239,0.6796,0.0192,20503.448
0.026827,0.000127,0.4969,0.0238,0.4901,0.0239,0.678,0.0199,20503.448
0.026827,0.000144,0.4969,0.0238,0.4901,0.0239,0.6783,0.0213,20503.448
0.026827,0.000162,0.4969,0.0238,0.4901,0.0239,0.68,0.02,20503.448
0.026827,0.000183,0.4969,0.0238,0.4901,0.0239,0.6793,0.0195,20503.448
0.026827,0.000207,0.4969,0.0238,0.4901,0.0239,0.6797,0.022,20503.448
0.026827,0.000234,0.4973,0.0239,0.4905,0.024,0.6776,0.0195,20503.448
0.026827,0.000264,0.4973,0.0239,0.4905,0.024,0.6768,0.0177,20503.448
0.026827,0.000298,0.4973,0.0239,0.4905,0.024,0.6785,0.0199,20503.448
0.026827,0.000336,0.4973,0.0239,0.4905,0.024,0.6787,0.0196,20503.448
0.026827,0.000379,0.4973,0.0239,0.4905,0.024,0.6785,0.0188,20503.448
0.026827,0.000428,0.4973,0.0239,0.4905,0.024,0.6793,0.0184,20503.448
0.026827,0.000483,0.4969,0.0243,0.4901,0.0243,0.6775,0.0198,20503.448
0.026827,0.000546,0.4969,0.0243,0.4901,0.0243,0.679,0.0198,20503.448
0.026827,0.000616,0.4969,0.0243,0.4901,0.0243,0.679,0.0213,20503.448
0.026827,0.000695,0.4969,0.0243,0.4901,0.0243,0.6783,0.0204,20503.448
0.026827,0.000785,0.4969,0.0243,0.4901,0.0243,0.679,0.0206,20503.448
0.026827,0.000886,0.4969,0.0243,0.4901,0.0243,0.6782,0.0195,20503.448
0.026827,0.001,0.4969,0.0243,0.4901,0.0243,0.68,0.0196,20503.448
0.037276,0.0001,0.4969,0.0238,0.4901,0.0239,0.6791,0.019,20503.448
0.037276,0.000113,0.4969,0.0238,0.4901,0.0239,0.6791,0.02,20503.448
0.037276,0.000127,0.4969,0.0238,0.4901,0.0239,0.6787,0.0195,20503.448
0.037276,0.000144,0.4964,0.0237,0.4897,0.0239,0.6786,0.0194,20503.448
