alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.001,0.6522,0.0807,0.6515,0.081,0.6991,0.0767,3603.5451
0.01,0.001129,0.6565,0.0779,0.6558,0.0782,0.6999,0.0748,3603.5451
0.01,0.001274,0.6609,0.0802,0.6602,0.0804,0.6992,0.075,3603.5451
0.01,0.001438,0.6674,0.0648,0.6667,0.0653,0.6989,0.0712,3603.5451
0.01,0.001624,0.6717,0.0527,0.6709,0.0534,0.6996,0.0705,3603.5451
0.01,0.001833,0.6717,0.0527,0.6709,0.0534,0.6964,0.0703,3603.5451
0.01,0.002069,0.6696,0.0489,0.6688,0.0496,0.6956,0.07,3603.5451
0.01,0.002336,0.663,0.0505,0.662,0.0511,0.6942,0.0697,3603.5451
0.01,0.002637,0.6609,0.0494,0.6599,0.0499,0.6929,0.0696,3603.5451
0.01,0.002976,0.6587,0.0447,0.6574,0.0452,0.6915,0.0709,3603.5451
0.01,0.00336,0.6587,0.0447,0.6574,0.0452,0.6918,0.0714,3603.5451
0.01,0.003793,0.6587,0.0447,0.6574,0.0452,0.6913,0.0706,3603.5451
0.01,0.004281,0.6587,0.0447,0.6574,0.0452,0.6915,0.0705,3603.5451
0.01,0.004833,0.6587,0.0447,0.6574,0.0452,0.6913,0.0708,3603.5451
0.01,0.005456,0.6587,0.0447,0.6574,0.0452,0.6914,0.071,3603.5451
0.01,0.006158,0.6587,0.0447,0.6574,0.0452,0.6914,0.071,3603.5451
0.01,0.006952,0.6587,0.0447,0.6574,0.0452,0.6914,0.071,3603.5451
0.01,0.007848,0.6587,0.0447,0.6574,0.0452,0.6918,0.0701,3603.5451
0.01,0.008859,0.6587,0.0447,0.6574,0.0452,0.6918,0.0701,3603.5451
0.01,0.01,0.6587,0.0447,0.6574,0.0452,0.6918,0.0701,3603.5451
0.013895,0.001,0.6457,0.0845,0.6449,0.0849,0.7001,0.0761,3603.5451
0.013895,0.001129,0.6522,0.08,0.6514,0.0804,0.7019,0.0764,3603.5451
0.013895,0.001274,0.6544,0.0784,0.6535,0.0787,0.7008,0.0754,3603.5451
0.013895,0.001438,0.663,0.0789,0.6624,0.079,0.7006,0.0748,3603.5451
0.013895,0.001624,0.6674,0.0664,0.6669,0.0666,0.7002,0.0716,3603.5451
0.013895,0.001833,0.6739,0.0502,0.6733,0.0506,0.6992,0.0715,3603.5451
0.013895,0.002069,0.6739,0.0502,0.6733,0.0506,0.6968,0.0695,3603.5451
0.013895,0.002336,0.6739,0.0435,0.6732,0.0439,0.6967,0.0694,3603.5451
0.013895,0.002637,0.663,0.0505,0.662,0.0511,0.6934,0.0699,3603.5451
0.013895,0.002976,0.6587,0.0481,0.6576,0.0486,0.6914,0.0695,3603.5451
0.013895,0.00336,0.6587,0.0447,0.6574,0.0452,0.692,0.0718,3603.5451
0.013895,0.003793,0.6587,0.0447,0.6574,0.0452,0.6912,0.0711,3603.5451
0.013895,0.004281,0.6587,0.0447,0.6574,0.0452,0.6913,0.0706,3603.5451
0.013895,0.004833,0.6587,0.0447,0.6574,0.0452,0.6915,0.0705,3603.5451
0.013895,0.005456,0.6587,0.0447,0.6574,0.0452,0.6912,0.071,3603.5451
0.013895,0.006158,0.6587,0.0447,0.6574,0.0452,0.6912,0.071,3603.5451
0.013895,0.006952,0.6587,0.0447,0.6574,0.0452,0.6914,0.071,3603.5451
0.013895,0.007848,0.6587,0.0447,0.6574,0.0452,0.6914,0.071,3603.5451
0.013895,0.008859,0.6587,0.0447,0.6574,0.0452,0.6914,0.071,3603.5451
0.013895,0.01,0.6587,0.0447,0.6574,0.0452,0.6918,0.0704,3603.5451
0.019307,0.001,0.6522,0.0833,0.6516,0.0834,0.7028,0.0781,3603.5451
0.019307,0.001129,0.6522,0.0826,0.6517,0.0827,0.703,0.0773,3603.5451
0.019307,0.001274,0.6522,0.0807,0.6513,0.0809,0.7028,0.0768,3603.5451
0.019307,0.001438,0.6565,0.0779,0.6558,0.078,0.7033,0.0753,3603.5451
0.019307,0.001624,0.6652,0.0789,0.6645,0.0789,0.7027,0.0754,3603.5451
0.019307,0.001833,0.6652,0.0775,0.6647,0.0776,0.7004,0.0734,3603.5451
0.019307,0.002069,0.6761,0.0527,0.6754,0.0531,0.6992,0.0714,3603.5451
0.019307,0.002336,0.6717,0.0486,0.6711,0.0489,0.6973,0.0702,3603.5451
0.019307,0.002637,0.6696,0.042,0.6688,0.0423,0.696,0.0694,3603.5451
0.019307,0.002976,0.6609,0.0494,0.6599,0.0499,0.6927,0.07,3603.5451
0.019307,0.00336,0.6565,0.0456,0.6553,0.046,0.6908,0.0704,3603.5451
0.019307,0.003793,0.6587,0.0447,0.6574,0.0452,0.6911,0.0708,3603.5451
0.019307,0.004281,0.6587,0.0447,0.6574,0.0452,0.6917,0.0699,3603.5451
0.019307,0.004833,0.6587,0.0447,0.6574,0.0452,0.6917,0.0699,3603.5451
0.019307,0.005456,0.6587,0.0447,0.6574,0.0452,0.6917,0.0699,3603.5451
0.019307,0.006158,0.6587,0.0447,0.6574,0.0452,0.6917,0.0701,3603.5451
0.019307,0.006952,0.6587,0.0447,0.6574,0.0452,0.691,0.0711,3603.5451
0.019307,0.007848,0.6587,0.0447,0.6574,0.0452,0.691,0.0711,3603.5451
0.019307,0.008859,0.6587,0.0447,0.6574,0.0452,0.691,0.0711,3603.5451
0.019307,0.01,0.6587,0.0447,0.6574,0.0452,0.6912,0.0711,3603.5451
0.026827,0.001,0.6587,0.0888,0.6577,0.0891,0.71,0.081,3603.5451
0.026827,0.001129,0.6587,0.082,0.6578,0.0823,0.7074,0.0785,3603.5451
0.026827,0.001274,0.6609,0.0761,0.66,0.0765,0.7062,0.0771,3603.5451
0.026827,0.001438,0.6587,0.0767,0.6577,0.0769,0.7043,0.0773,3603.5451
0.026827,0.001624,0.6587,0.0774,0.6578,0.0775,0.7048,0.0744,3603.5451
0.026827,0.001833,0.6652,0.0789,0.6645,0.0789,0.7044,0.0748,3603.5451
0.026827,0.002069,0.6674,0.0725,0.6668,0.0726,0.7012,0.0726,3603.5451
0.026827,0.002336,0.6761,0.0517,0.6754,0.052,0.7,0.0704,3603.5451
0.026827,0.002637,0.6717,0.0486,0.6711,0.0489,0.6959,0.0696,3603.5451
0.026827,0.002976,0.6674,0.0448,0.6665,0.0452,0.695,0.0694,3603.5451
0.026827,0.00336,0.6587,0.0481,0.6576,0.0486,0.6915,0.0697,3603.5451
0.026827,0.003793,0.6565,0.0456,0.6553,0.046,0.6906,0.0706,3603.5451
0.026827,0.004281,0.6587,0.0447,0.6574,0.0452,0.6898,0.0697,3603.5451
0.026827,0.004833,0.6587,0.0447,0.6574,0.0452,0.6902,0.0694,3603.5451
0.026827,0.005456,0.6565,0.0444,0.6551,0.0449,0.6905,0.069,3603.5451
0.026827,0.006158,0.6565,0.0444,0.6551,0.0449,0.6902,0.0694,3603.5451
0.026827,0.006952,0.6565,0.0444,0.6551,0.0449,0.6902,0.0694,3603.5451
0.026827,0.007848,0.6565,0.0444,0.6551,0.0449,0.6909,0.0697,3603.5451
0.026827,0.008859,0.6565,0.0444,0.6551,0.0449,0.6911,0.0698,3603.5451
0.026827,0.01,0.6565,0.0444,0.6551,0.0449,0.6911,0.0698,3603.5451
0.037276,0.001,0.6565,0.0837,0.6548,0.0844,0.7113,0.0818,3603.5451
0.037276,0.001129,0.6696,0.0825,0.668,0.083,0.7131,0.0811,3603.5451
0.037276,0.001274,0.6652,0.0808,0.6637,0.0813,0.7111,0.0791,3603.5451
0.037276,0.001438,0.6544,0.077,0.6534,0.0773,0.7081,0.077,3603.5451
0.037276,0.001624,0.6565,0.0752,0.6555,0.0753,0.7062,0.0765,3603.5451
0.037276,0.001833,0.6565,0.0799,0.6556,0.0798,0.7048,0.0752,3603.5451
0.037276,0.002069,0.663,0.0775,0.6623,0.0776,0.7042,0.0743,3603.5451
0.037276,0.002336,0.6696,0.0622,0.669,0.0623,0.7008,0.0718,3603.5451
0.037276,0.002637,0.6739,0.0502,0.6732,0.0505,0.6986,0.0703,3603.5451
0.037276,0.002976,0.6696,0.0479,0.6688,0.048,0.6961,0.0695,3603.5451
0.037276,0.00336,0.6652,0.0437,0.6642,0.0441,0.6948,0.0691,3603.5451
0.037276,0.003793,0.6587,0.0423,0.6574,0.043,0.692,0.07,3603.5451
0.037276,0.004281,0.6565,0.042,0.6551,0.0426,0.6897,0.0689,3603.5451
0.037276,0.004833,0.6587,0.0411,0.6572,0.0417,0.6903,0.0686,3603.5451
0.037276,0.005456,0.6565,0.0444,0.6551,0.0449,0.6898,0.069,3603.5451
0.037276,0.006158,0.6565,0.0444,0.6551,0.0449,0.6903,0.0691,3603.5451
0.037276,0.006952,0.6565,0.0444,0.6551,0.0449,0.6902,0.0694,3603.5451
0.037276,0.007848,0.6565,0.0444,0.6551,0.0449,0.69,0.0696,3603.5451
0.037276,0.008859,0.6565,0.0444,0.6551,0.0449,0.6902,0.0695,3603.5451
0.037276,0.01,0.6565,0.0444,0.6551,0.0449,0.6902,0.0695,3603.5451
0.051795,0.001,0.6674,0.0934,0.665,0.0946,0.7116,0.0866,3603.5451
0.051795,0.001129,0.6674,0.0928,0.6649,0.0936,0.7132,0.0841,3603.5451
0.051795,0.001274,0.6631,0.0871,0.6608,0.088,0.7122,0.0825,3603.5451
0.051795,0.001438,0.6609,0.0815,0.6588,0.0819,0.712,0.0802,3603.5451
