alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.0001,0.4965,0.0244,0.4897,0.0246,0.6792,0.0194,24745.7694
0.01,0.000113,0.4965,0.0244,0.4897,0.0246,0.6789,0.0195,24745.7694
0.01,0.000127,0.4965,0.0244,0.4897,0.0246,0.6786,0.0186,24745.7694
0.01,0.000144,0.4969,0.0245,0.4902,0.0246,0.6789,0.0193,24745.7694
0.01,0.000162,0.4969,0.0245,0.4902,0.0246,0.6788,0.0195,24745.7694
0.01,0.000183,0.4969,0.0245,0.4902,0.0246,0.6776,0.0189,24745.7694
0.01,0.000207,0.4969,0.0245,0.4902,0.0246,0.6784,0.0195,24745.7694
0.01,0.000234,0.4969,0.0245,0.4902,0.0246,0.6786,0.0215,24745.7694
0.01,0.000264,0.4969,0.0245,0.4902,0.0246,0.6788,0.0192,24745.7694
0.01,0.000298,0.4969,0.0245,0.4902,0.0246,0.6778,0.0191,24745.7694
0.01,0.000336,0.4969,0.0245,0.4902,0.0246,0.6789,0.0199,24745.7694
0.01,0.000379,0.4969,0.0245,0.4902,0.0246,0.6793,0.0201,24745.7694
0.01,0.000428,0.4969,0.0245,0.4902,0.0246,0.6773,0.0208,24745.7694
0.01,0.000483,0.4969,0.0245,0.4902,0.0246,0.6788,0.0186,24745.7694
0.01,0.000546,0.4969,0.0245,0.4902,0.0246,0.6779,0.02,24745.7694
0.01,0.000616,0.4969,0.0245,0.4902,0.0246,0.6777,0.0201,24745.7694
0.01,0.000695,0.4969,0.0245,0.4902,0.0246,0.679,0.0197,24745.7694
0.01,0.000785,0.4969,0.0245,0.4902,0.0246,0.6782,0.0198,24745.7694
0.01,0.000886,0.4969,0.0245,0.4902,0.0246,0.6786,0.0197,24745.7694
0.01,0.001,0.4969,0.0245,0.4902,0.0246,0.6806,0.0203,24745.7694
0.013895,0.0001,0.4965,0.0244,0.4897,0.0246,0.679,0.0196,24745.7694
0.013895,0.000113,0.4969,0.0245,0.4902,0.0246,0.6792,0.0187,24745.7694
0.013895,0.000127,0.4969,0.0245,0.4902,0.0246,0.6783,0.0188,24745.7694
0.013895,0.000144,0.4969,0.0245,0.4902,0.0246,0.6789,0.0204,24745.7694
0.013895,0.000162,0.4969,0.0245,0.4902,0.0246,0.6779,0.0196,24745.7694
0.013895,0.000183,0.4969,0.0245,0.4902,0.0246,0.6794,0.0198,24745.7694
0.013895,0.000207,0.4969,0.0245,0.4902,0.0246,0.6786,0.0193,24745.7694
0.013895,0.000234,0.4969,0.0245,0.4902,0.0246,0.6791,0.0203,24745.7694
0.013895,0.000264,0.4969,0.0245,0.4902,0.0246,0.6792,0.0181,24745.7694
0.013895,0.000298,0.4969,0.0245,0.4902,0.0246,0.6784,0.0198,24745.7694
0.013895,0.000336,0.4969,0.0245,0.4902,0.0246,0.6789,0.0196,24745.7694
0.013895,0.000379,0.4969,0.0245,0.4902,0.0246,0.6777,0.0197,24745.7694
0.013895,0.000428,0.4969,0.0245,0.4902,0.0246,0.6787,0.0187,24745.7694
0.013895,0.000483,0.4969,0.0245,0.4902,0.0246,0.6765,0.0201,24745.7694
0.013895,0.000546,0.4969,0.0245,0.4902,0.0246,0.6788,0.0193,24745.7694
0.013895,0.000616,0.4969,0.0245,0.4902,0.0246,0.6781,0.0208,24745.7694
0.013895,0.000695,0.4969,0.0245,0.4902,0.0246,0.6795,0.019,24745.7694
0.013895,0.000785,0.4969,0.0245,0.4902,0.0246,0.6782,0.0214,24745.7694
0.013895,0.000886,0.4969,0.0245,0.4902,0.0246,0.6783,0.0177,24745.7694
0.013895,0.001,0.4969,0.0245,0.4902,0.0246,0.6786,0.0202,24745.7694
0.019307,0.0001,0.4969,0.0245,0.4902,0.0246,0.6778,0.0205,24745.7694
0.019307,0.000113,0.4969,0.0245,0.4902,0.0246,0.6788,0.0195,24745.7694
0.019307,0.000127,0.4969,0.0245,0.4902,0.0246,0.6791,0.0208,24745.7694
0.019307,0.000144,0.4969,0.0245,0.4902,0.0246,0.6796,0.0199,24745.7694
0.019307,0.000162,0.4969,0.0245,0.4902,0.0246,0.678,0.0196,24745.7694
0.019307,0.000183,0.4969,0.0245,0.4902,0.0246,0.6786,0.0195,24745.7694
0.019307,0.000207,0.4969,0.0245,0.4902,0.0246,0.679,0.0194,24745.7694
0.019307,0.000234,0.4969,0.0245,0.4902,0.0246,0.6783,0.0201,24745.7694
0.019307,0.000264,0.4969,0.0245,0.4902,0.0246,0.6765,0.0196,24745.7694
0.019307,0.000298,0.4969,0.0245,0.4902,0.0246,0.6776,0.0197,24745.7694
0.019307,0.000336,0.4969,0.0245,0.4902,0.0246,0.6784,0.0199,24745.7694
0.019307,0.000379,0.4969,0.0245,0.4902,0.0246,0.6776,0.0206,24745.7694
0.019307,0.000428,0.4974,0.024,0.4906,0.0242,0.6771,0.0189,24745.7694
0.019307,0.000483,0.4974,0.024,0.4906,0.0242,0.6792,0.0182,24745.7694
0.019307,0.000546,0.4974,0.024,0.4906,0.0242,0.68,0.0193,24745.7694
0.019307,0.000616,0.4974,0.024,0.4906,0.0242,0.6779,0.0198,24745.7694
