alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.0001,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.01,0.000127,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.01,0.000162,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.01,0.000207,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.01,0.000264,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.01,0.000336,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.01,0.000428,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.01,0.000546,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.01,0.000695,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.01,0.000886,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.01,0.001129,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.01,0.001438,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.01,0.001833,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.01,0.002336,0.8149,0.035,0.8112,0.0357,0.8914,0.0374,65.7698
0.01,0.002976,0.8149,0.035,0.8112,0.0357,0.8914,0.0374,65.7698
0.01,0.003793,0.8149,0.035,0.8112,0.0357,0.8915,0.0374,65.7698
0.01,0.004833,0.8149,0.035,0.8112,0.0358,0.8916,0.0374,65.7698
0.01,0.006158,0.8149,0.035,0.8112,0.0358,0.8917,0.0374,65.7698
0.01,0.007848,0.8149,0.035,0.8112,0.0358,0.8919,0.0373,65.7698
0.01,0.01,0.8149,0.035,0.8112,0.0358,0.8922,0.0372,65.7698
0.013895,0.0001,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.013895,0.000127,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.013895,0.000162,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.013895,0.000207,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.013895,0.000264,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.013895,0.000336,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.013895,0.000428,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.013895,0.000546,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.013895,0.000695,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.013895,0.000886,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.013895,0.001129,0.814,0.0346,0.8102,0.0352,0.8913,0.0374,65.7698
0.013895,0.001438,0.814,0.0346,0.8102,0.0352,0.8914,0.0374,65.7698
0.013895,0.001833,0.8149,0.035,0.8112,0.0357,0.8914,0.0374,65.7698
0.013895,0.002336,0.8149,0.035,0.8112,0.0357,0.8914,0.0374,65.7698
0.013895,0.002976,0.8149,0.035,0.8112,0.0357,0.8915,0.0374,65.7698
0.013895,0.003793,0.8149,0.035,0.8112,0.0358,0.8916,0.0374,65.7698
0.013895,0.004833,0.8149,0.035,0.8112,0.0358,0.8919,0.0373,65.7698
0.013895,0.006158,0.8149,0.035,0.8112,0.0358,0.8922,0.0373,65.7698
