alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.001,0.6522,0.08,0.6516,0.0802,0.6994,0.0774,918.1136
0.01,0.001129,0.6565,0.0766,0.6558,0.0768,0.7003,0.0749,918.1136
0.01,0.001274,0.6609,0.0768,0.6603,0.077,0.7008,0.0746,918.1136
0.01,0.001438,0.6674,0.0718,0.6668,0.0719,0.701,0.0729,918.1136
0.01,0.001624,0.6739,0.0561,0.6732,0.0565,0.7001,0.0726,918.1136
0.01,0.001833,0.6739,0.0502,0.6733,0.0506,0.6983,0.0702,918.1136
0.01,0.002069,0.6739,0.0502,0.6733,0.0506,0.6962,0.0707,918.1136
0.01,0.002336,0.6674,0.0543,0.6666,0.0547,0.6956,0.0707,918.1136
0.01,0.002637,0.6652,0.0504,0.6644,0.0507,0.6937,0.07,918.1136
0.01,0.002976,0.663,0.0473,0.6622,0.0475,0.6925,0.0706,918.1136
0.01,0.00336,0.6587,0.0435,0.6577,0.0437,0.6904,0.0712,918.1136
0.01,0.003793,0.6587,0.0435,0.6577,0.0437,0.6899,0.0703,918.1136
0.01,0.004281,0.6587,0.0435,0.6577,0.0437,0.6897,0.0704,918.1136
0.01,0.004833,0.6587,0.0435,0.6577,0.0437,0.6901,0.0707,918.1136
0.01,0.005456,0.6587,0.0435,0.6577,0.0437,0.6898,0.0712,918.1136
0.01,0.006158,0.6587,0.0435,0.6577,0.0437,0.689,0.0708,918.1136
0.01,0.006952,0.6587,0.0435,0.6577,0.0437,0.689,0.0708,918.1136
0.01,0.007848,0.6587,0.0435,0.6577,0.0437,0.6895,0.07,918.1136
0.01,0.008859,0.6587,0.0435,0.6577,0.0437,0.6895,0.07,918.1136
0.01,0.01,0.6587,0.0435,0.6577,0.0437,0.6895,0.07,918.1136
0.013895,0.001,0.6478,0.0825,0.6472,0.0828,0.7008,0.0758,918.1136
0.013895,0.001129,0.6522,0.08,0.6516,0.0802,0.7032,0.0765,918.1136
0.013895,0.001274,0.6522,0.08,0.6516,0.0802,0.7014,0.0767,918.1136
0.013895,0.001438,0.6609,0.0768,0.6603,0.077,0.7019,0.0753,918.1136
0.013895,0.001624,0.6652,0.0768,0.6646,0.0769,0.7018,0.0737,918.1136
0.013895,0.001833,0.6696,0.0678,0.669,0.0679,0.7007,0.0726,918.1136
0.013895,0.002069,0.6739,0.0502,0.6733,0.0506,0.6987,0.0704,918.1136
0.013895,0.002336,0.6739,0.0502,0.6733,0.0506,0.6963,0.0713,918.1136
0.013895,0.002637,0.6674,0.0513,0.6665,0.0518,0.6951,0.0704,918.1136
0.013895,0.002976,0.6652,0.0437,0.6642,0.0441,0.6935,0.0695,918.1136
0.013895,0.00336,0.6652,0.0437,0.6643,0.0442,0.6923,0.0707,918.1136
0.013895,0.003793,0.6609,0.04,0.6597,0.0403,0.6902,0.0695,918.1136
0.013895,0.004281,0.6609,0.04,0.6597,0.0403,0.6902,0.0693,918.1136
0.013895,0.004833,0.6609,0.04,0.6597,0.0403,0.6902,0.0693,918.1136
0.013895,0.005456,0.6609,0.04,0.6597,0.0403,0.6901,0.0697,918.1136
