alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.0001,0.7134,0.0371,0.686,0.0511,0.8015,0.0444,8451.5415
0.01,0.000127,0.7164,0.0345,0.6902,0.0476,0.8042,0.0449,8451.5415
0.01,0.000162,0.7209,0.0352,0.696,0.0482,0.8047,0.0457,8451.5415
0.01,0.000207,0.7239,0.0332,0.7001,0.0456,0.8071,0.0475,8451.5415
0.01,0.000264,0.7268,0.0345,0.7038,0.0471,0.8073,0.0494,8451.5415
0.01,0.000336,0.7268,0.0345,0.7038,0.0471,0.8083,0.0499,8451.5415
0.01,0.000428,0.7268,0.0345,0.7038,0.0471,0.8092,0.05,8451.5415
0.01,0.000546,0.7283,0.0364,0.7056,0.0491,0.8098,0.05,8451.5415
0.01,0.000695,0.7298,0.0355,0.7076,0.048,0.8104,0.0481,8451.5415
0.01,0.000886,0.7254,0.0353,0.7019,0.0478,0.8097,0.0461,8451.5415
0.01,0.001129,0.7194,0.0397,0.6937,0.0539,0.8078,0.0466,8451.5415
0.01,0.001438,0.7119,0.0366,0.6846,0.0507,0.8037,0.0461,8451.5415
0.01,0.001833,0.709,0.0374,0.6808,0.0511,0.801,0.0448,8451.5415
0.01,0.002336,0.7075,0.038,0.679,0.0511,0.798,0.0428,8451.5415
0.01,0.002976,0.709,0.0367,0.6798,0.0497,0.7956,0.0426,8451.5415
0.01,0.003793,0.7104,0.0374,0.6811,0.0504,0.7945,0.0427,8451.5415
0.01,0.004833,0.7104,0.0374,0.6811,0.0504,0.7944,0.043,8451.5415
0.01,0.006158,0.7119,0.0366,0.6823,0.0495,0.7942,0.0429,8451.5415
0.01,0.007848,0.7104,0.0374,0.6811,0.0504,0.794,0.0432,8451.5415
0.01,0.01,0.7104,0.0374,0.6811,0.0504,0.794,0.0432,8451.5415
0.013895,0.0001,0.7164,0.0345,0.6902,0.0476,0.8043,0.0452,8451.5415
0.013895,0.000127,0.7224,0.0346,0.698,0.0474,0.8054,0.0457,8451.5415
0.013895,0.000162,0.7254,0.0332,0.702,0.0456,0.8068,0.0487,8451.5415
0.013895,0.000207,0.7254,0.0332,0.7024,0.0461,0.8072,0.0503,8451.5415
0.013895,0.000264,0.7224,0.0374,0.7,0.0497,0.8095,0.0513,8451.5415
0.013895,0.000336,0.7239,0.0339,0.7027,0.0441,0.8098,0.0533,8451.5415
0.013895,0.000428,0.7254,0.0332,0.7046,0.0429,0.8102,0.0528,8451.5415
0.013895,0.000546,0.7268,0.0345,0.7056,0.0433,0.8112,0.0525,8451.5415
0.013895,0.000695,0.7328,0.0294,0.7122,0.0372,0.8117,0.0503,8451.5415
0.013895,0.000886,0.7328,0.0294,0.7122,0.0372,0.8118,0.0483,8451.5415
0.013895,0.001129,0.7254,0.0332,0.7022,0.0435,0.8094,0.0463,8451.5415
0.013895,0.001438,0.7149,0.0382,0.6885,0.0517,0.8072,0.0456,8451.5415
0.013895,0.001833,0.7104,0.0374,0.6825,0.0517,0.8024,0.0462,8451.5415
0.013895,0.002336,0.709,0.0374,0.6808,0.0511,0.7992,0.0432,8451.5415
0.013895,0.002976,0.709,0.0367,0.6798,0.0497,0.7963,0.0427,8451.5415
0.013895,0.003793,0.7104,0.0374,0.6811,0.0504,0.7949,0.0429,8451.5415
0.013895,0.004833,0.7119,0.0366,0.6823,0.0495,0.7943,0.0429,8451.5415
0.013895,0.006158,0.7119,0.0366,0.6823,0.0495,0.7942,0.0429,8451.5415
0.013895,0.007848,0.7104,0.0374,0.6811,0.0504,0.7942,0.0431,8451.5415
0.013895,0.01,0.7104,0.0374,0.6811,0.0504,0.794,0.0432,8451.5415
0.019307,0.0001,0.7224,0.0346,0.698,0.0474,0.8054,0.0462,8451.5415
0.019307,0.000127,0.7239,0.0317,0.7006,0.0444,0.807,0.0493,8451.5415
0.019307,0.000162,0.7239,0.0339,0.7012,0.0468,0.8082,0.051,8451.5415
0.019307,0.000207,0.7224,0.0346,0.7015,0.047,0.8094,0.0528,8451.5415
0.019307,0.000264,0.7239,0.0332,0.7042,0.0432,0.8091,0.055,8451.5415
0.019307,0.000336,0.7224,0.0346,0.703,0.0444,0.8098,0.0545,8451.5415
0.019307,0.000428,0.7254,0.0346,0.7067,0.0442,0.8108,0.0551,8451.5415
0.019307,0.000546,0.7239,0.0309,0.7049,0.0373,0.8113,0.0547,8451.5415
0.019307,0.000695,0.7283,0.0305,0.7081,0.0375,0.8127,0.0525,8451.5415
0.019307,0.000886,0.7328,0.0294,0.7122,0.0372,0.8131,0.0507,8451.5415
0.019307,0.001129,0.7313,0.0281,0.7104,0.0357,0.811,0.0473,8451.5415
0.019307,0.001438,0.7209,0.0352,0.6968,0.0463,0.8083,0.0464,8451.5415
0.019307,0.001833,0.7119,0.0366,0.6846,0.0507,0.8048,0.0456,8451.5415
0.019307,0.002336,0.709,0.0374,0.6808,0.0511,0.8009,0.0437,8451.5415
0.019307,0.002976,0.706,0.0379,0.6772,0.0503,0.7973,0.0424,8451.5415
0.019307,0.003793,0.7104,0.0374,0.6811,0.0504,0.7954,0.0428,8451.5415
0.019307,0.004833,0.7119,0.0366,0.6823,0.0495,0.7943,0.0427,8451.5415
0.019307,0.006158,0.7119,0.0366,0.6823,0.0495,0.7945,0.0429,8451.5415
0.019307,0.007848,0.7104,0.0374,0.6811,0.0504,0.7942,0.0431,8451.5415
0.019307,0.01,0.7104,0.0374,0.6811,0.0504,0.7941,0.043,8451.5415
0.026827,0.0001,0.7254,0.0332,0.7024,0.0461,0.8066,0.0503,8451.5415
0.026827,0.000127,0.7239,0.0346,0.7024,0.0477,0.8082,0.0516,8451.5415
0.026827,0.000162,0.7239,0.0332,0.7042,0.0432,0.8095,0.0543,8451.5415
0.026827,0.000207,0.7254,0.0332,0.707,0.0411,0.8082,0.0548,8451.5415
0.026827,0.000264,0.7269,0.0386,0.711,0.0452,0.8081,0.0561,8451.5415
0.026827,0.000336,0.7284,0.0449,0.7145,0.0506,0.8087,0.0559,8451.5415
