alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,1e-05,0.7393,0.0381,0.739,0.0381,0.815,0.0389,5637.2682
0.01,1.3e-05,0.7393,0.0381,0.739,0.0381,0.815,0.0389,5637.2682
0.01,1.6e-05,0.7393,0.0381,0.739,0.0381,0.8151,0.039,5637.2682
0.01,2.1e-05,0.7393,0.0381,0.739,0.0381,0.8151,0.0389,5637.2682
0.01,2.6e-05,0.74,0.0391,0.7397,0.0391,0.815,0.0391,5637.2682
0.01,3.4e-05,0.74,0.0391,0.7397,0.0391,0.8151,0.039,5637.2682
0.01,4.3e-05,0.74,0.0391,0.7397,0.0391,0.8151,0.039,5637.2682
0.01,5.5e-05,0.74,0.0391,0.7397,0.0391,0.8151,0.039,5637.2682
0.01,7e-05,0.74,0.0391,0.7397,0.0391,0.8151,0.039,5637.2682
0.01,8.9e-05,0.74,0.0391,0.7397,0.0391,0.8151,0.0388,5637.2682
0.01,0.000113,0.74,0.0391,0.7397,0.0391,0.815,0.0389,5637.2682
0.01,0.000144,0.74,0.0391,0.7397,0.0391,0.815,0.0389,5637.2682
0.01,0.000183,0.74,0.0391,0.7397,0.0391,0.815,0.0389,5637.2682
0.01,0.000234,0.74,0.0391,0.7397,0.0391,0.815,0.0389,5637.2682
0.01,0.000298,0.74,0.0391,0.7397,0.0391,0.8152,0.0388,5637.2682
0.01,0.000379,0.74,0.0391,0.7397,0.0391,0.8149,0.0389,5637.2682
0.01,0.000483,0.74,0.0391,0.7397,0.0391,0.8152,0.0387,5637.2682
0.01,0.000616,0.74,0.0391,0.7397,0.0391,0.8151,0.0391,5637.2682
0.01,0.000785,0.74,0.0391,0.7397,0.0391,0.8151,0.0389,5637.2682
0.01,0.001,0.74,0.0391,0.7397,0.0391,0.815,0.0391,5637.2682
0.013895,1e-05,0.7393,0.0381,0.739,0.0381,0.815,0.0389,5637.2682
0.013895,1.3e-05,0.7393,0.0381,0.739,0.0381,0.815,0.039,5637.2682
0.013895,1.6e-05,0.74,0.0391,0.7397,0.0391,0.8151,0.039,5637.2682
