alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.000498,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.000534,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.000572,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.000614,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.000658,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.000705,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.000756,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.000811,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.00087,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.000933,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.001,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.001072,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.00115,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.001233,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.001322,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.001417,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.00152,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.00163,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.001748,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.001874,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.002009,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.002154,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.00231,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.002477,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.002656,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.002848,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.003054,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.003275,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.003511,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.003765,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.004037,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.004329,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.004642,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.004977,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.005337,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.005722,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.006136,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.006579,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.007055,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.007565,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.008111,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.008697,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.009326,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.01,0.01,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,1e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
