alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,1e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,1.3e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,1.6e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,2.1e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,2.6e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,3.4e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,4.3e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,5.5e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,7e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,8.9e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,0.000113,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,0.000144,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,0.000183,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,0.000234,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,0.000298,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,0.000379,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,0.000483,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,0.000616,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,0.000785,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.01,0.001,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,1e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,1.3e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,1.6e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,2.1e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,2.6e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,3.4e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,4.3e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,5.5e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,7e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,8.9e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,0.000113,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,0.000144,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,0.000183,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,0.000234,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,0.000298,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,0.000379,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,0.000483,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,0.000616,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,0.000785,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.013895,0.001,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,1e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,1.3e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,1.6e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,2.1e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,2.6e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,3.4e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,4.3e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,5.5e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,7e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,8.9e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,0.000113,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,0.000144,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,0.000183,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,0.000234,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,0.000298,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,0.000379,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,0.000483,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,0.000616,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,0.000785,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.019307,0.001,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,1e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,1.3e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,1.6e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,2.1e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,2.6e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,3.4e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,4.3e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,5.5e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,7e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,8.9e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,0.000113,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,0.000144,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,0.000183,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,0.000234,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,0.000298,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,0.000379,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,0.000483,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,0.000616,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.026827,0.000785,0.8028,0.0266,0.7578,0.0338,0.7736,0.0403,36.08
0.026827,0.001,0.8028,0.0266,0.7578,0.0338,0.7737,0.0402,36.08
0.037276,1e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.037276,1.3e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.037276,1.6e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.037276,2.1e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.037276,2.6e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.037276,3.4e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.037276,4.3e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.037276,5.5e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.037276,7e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.037276,8.9e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.037276,0.000113,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.037276,0.000144,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.037276,0.000183,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.037276,0.000234,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.037276,0.000298,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.037276,0.000379,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.037276,0.000483,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.037276,0.000616,0.8028,0.0266,0.7578,0.0338,0.7736,0.0403,36.08
0.037276,0.000785,0.8028,0.0266,0.7578,0.0338,0.7736,0.0402,36.08
0.037276,0.001,0.8028,0.0266,0.7578,0.0338,0.7738,0.0402,36.08
0.051795,1e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.051795,1.3e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.051795,1.6e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.051795,2.1e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.051795,2.6e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.051795,3.4e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.051795,4.3e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.051795,5.5e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.051795,7e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.051795,8.9e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.051795,0.000113,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.051795,0.000144,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.051795,0.000183,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.051795,0.000234,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.051795,0.000298,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.051795,0.000379,0.8028,0.0266,0.7578,0.0338,0.7736,0.0403,36.08
0.051795,0.000483,0.8028,0.0266,0.7578,0.0338,0.7736,0.0403,36.08
0.051795,0.000616,0.8028,0.0266,0.7578,0.0338,0.7736,0.0402,36.08
0.051795,0.000785,0.8028,0.0266,0.7578,0.0338,0.7739,0.0401,36.08
0.051795,0.001,0.8028,0.0266,0.7578,0.0338,0.774,0.0401,36.08
0.071969,1e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.071969,1.3e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.071969,1.6e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.071969,2.1e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.071969,2.6e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.071969,3.4e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.071969,4.3e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.071969,5.5e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.071969,7e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.071969,8.9e-05,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.071969,0.000113,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.071969,0.000144,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.071969,0.000183,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.071969,0.000234,0.8028,0.0266,0.7578,0.0338,0.7734,0.0404,36.08
0.071969,0.000298,0.8028,0.0266,0.7578,0.0338,0.7736,0.0403,36.08
0.071969,0.000379,0.8028,0.0266,0.7578,0.0338,0.7736,0.0402,36.08
0.071969,0.000483,0.8028,0.0266,0.7578,0.0338,0.7738,0.0402,36.08
