alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.0001,0.7149,0.0369,0.6873,0.0506,0.7984,0.0448,2463.6037
0.01,0.000127,0.7149,0.0355,0.6881,0.0489,0.7994,0.0462,2463.6037
0.01,0.000162,0.7164,0.0345,0.6902,0.0476,0.802,0.0449,2463.6037
0.01,0.000207,0.7224,0.0346,0.698,0.0474,0.8042,0.0468,2463.6037
0.01,0.000264,0.7254,0.0332,0.702,0.0456,0.8048,0.0496,2463.6037
0.01,0.000336,0.7268,0.0345,0.7038,0.0471,0.8057,0.0508,2463.6037
0.01,0.000428,0.7268,0.0345,0.7038,0.0471,0.8069,0.051,2463.6037
0.01,0.000546,0.7298,0.0333,0.708,0.0436,0.8075,0.0499,2463.6037
0.01,0.000695,0.7298,0.0333,0.708,0.0436,0.8076,0.0492,2463.6037
0.01,0.000886,0.7254,0.0332,0.7022,0.0435,0.8068,0.0468,2463.6037
0.01,0.001129,0.7209,0.0373,0.696,0.0496,0.8056,0.0472,2463.6037
0.01,0.001438,0.7134,0.0357,0.6862,0.0486,0.8017,0.0469,2463.6037
0.01,0.001833,0.7104,0.0374,0.6821,0.0515,0.7983,0.0443,2463.6037
0.01,0.002336,0.709,0.0367,0.6797,0.0494,0.7958,0.0428,2463.6037
0.01,0.002976,0.709,0.0367,0.6797,0.0494,0.793,0.0427,2463.6037
0.01,0.003793,0.709,0.0367,0.6797,0.0494,0.792,0.0429,2463.6037
0.01,0.004833,0.709,0.0367,0.6797,0.0494,0.7917,0.0427,2463.6037
0.01,0.006158,0.709,0.0367,0.6797,0.0494,0.7914,0.0429,2463.6037
0.01,0.007848,0.7104,0.0367,0.6811,0.0499,0.7912,0.0427,2463.6037
0.01,0.01,0.7104,0.0367,0.6811,0.0499,0.7911,0.0427,2463.6037
0.013895,0.0001,0.7134,0.0328,0.6863,0.0461,0.7999,0.0463,2463.6037
0.013895,0.000127,0.7224,0.0346,0.698,0.0474,0.8025,0.0453,2463.6037
0.013895,0.000162,0.7239,0.0332,0.7001,0.0456,0.8034,0.0489,2463.6037
0.013895,0.000207,0.7254,0.0332,0.7024,0.0461,0.8045,0.0505,2463.6037
