alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.019307,0.007848,3,0,0.8026,0.0412,0.7986,0.0416,0.87,0.0463,47.7709
0.019307,0.01,3,0,0.8026,0.0412,0.7986,0.0416,0.8703,0.0464,47.7709
0.026827,0.0001,3,0,0.8009,0.043,0.797,0.0431,0.8683,0.0471,47.7709
0.026827,0.000127,3,0,0.8009,0.043,0.797,0.0431,0.8683,0.0471,47.7709
0.026827,0.000162,3,0,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.026827,0.000207,3,0,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.026827,0.000264,3,0,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.026827,0.000336,3,0,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.026827,0.000428,3,0,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.026827,0.000546,3,0,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.026827,0.000695,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.026827,0.000886,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.026827,0.001129,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0468,47.7709
0.026827,0.001438,3,0,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.026827,0.001833,3,0,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.026827,0.002336,3,0,0.8026,0.0412,0.7986,0.0416,0.8689,0.0468,47.7709
0.026827,0.002976,3,0,0.8026,0.0412,0.7986,0.0416,0.8691,0.0466,47.7709
0.026827,0.003793,3,0,0.8026,0.0412,0.7986,0.0416,0.8693,0.0467,47.7709
0.026827,0.004833,3,0,0.8026,0.0412,0.7986,0.0416,0.8697,0.0465,47.7709
0.026827,0.006158,3,0,0.8026,0.0412,0.7986,0.0416,0.8703,0.0464,47.7709
0.026827,0.007848,3,0,0.8026,0.0412,0.7986,0.0416,0.8706,0.0464,47.7709
0.026827,0.01,3,0,0.8026,0.0412,0.7986,0.0416,0.8709,0.0462,47.7709
0.037276,0.0001,3,0,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.037276,0.000127,3,0,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.037276,0.000162,3,0,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.037276,0.000207,3,0,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.037276,0.000264,3,0,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.037276,0.000336,3,0,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.037276,0.000428,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.037276,0.000546,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.037276,0.000695,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.037276,0.000886,3,0,0.8018,0.0405,0.7978,0.041,0.8685,0.0467,47.7709
0.037276,0.001129,3,0,0.8018,0.0405,0.7978,0.041,0.8688,0.0469,47.7709
0.037276,0.001438,3,0,0.8026,0.0412,0.7986,0.0416,0.8688,0.0468,47.7709
0.037276,0.001833,3,0,0.8026,0.0412,0.7986,0.0416,0.8689,0.0467,47.7709
0.037276,0.002336,3,0,0.8026,0.0412,0.7986,0.0416,0.8692,0.0466,47.7709
0.037276,0.002976,3,0,0.8026,0.0412,0.7986,0.0416,0.8695,0.0466,47.7709
0.037276,0.003793,3,0,0.8026,0.0412,0.7986,0.0416,0.87,0.0463,47.7709
0.037276,0.004833,3,0,0.8026,0.0412,0.7986,0.0416,0.8703,0.0463,47.7709
0.037276,0.006158,3,0,0.8026,0.0412,0.7986,0.0416,0.8705,0.0463,47.7709
0.037276,0.007848,3,0,0.8035,0.0388,0.7996,0.0391,0.8714,0.046,47.7709
0.037276,0.01,3,0,0.8052,0.0394,0.8013,0.0397,0.8722,0.0459,47.7709
0.051795,0.0001,3,0,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.051795,0.000127,3,0,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.051795,0.000162,3,0,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.051795,0.000207,3,0,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.051795,0.000264,3,0,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.051795,0.000336,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.051795,0.000428,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.051795,0.000546,3,0,0.8009,0.043,0.797,0.0431,0.8686,0.0469,47.7709
0.051795,0.000695,3,0,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.051795,0.000886,3,0,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.051795,0.001129,3,0,0.8026,0.0412,0.7986,0.0416,0.8689,0.0468,47.7709
0.051795,0.001438,3,0,0.8026,0.0412,0.7986,0.0416,0.869,0.0467,47.7709
0.051795,0.001833,3,0,0.8026,0.0412,0.7986,0.0416,0.8693,0.0467,47.7709
0.051795,0.002336,3,0,0.8026,0.0412,0.7986,0.0416,0.8696,0.0466,47.7709
0.051795,0.002976,3,0,0.8026,0.0412,0.7986,0.0416,0.8702,0.0464,47.7709
0.051795,0.003793,3,0,0.8026,0.0412,0.7986,0.0416,0.8706,0.0464,47.7709
0.051795,0.004833,3,0,0.8026,0.0412,0.7986,0.0416,0.871,0.0462,47.7709
0.051795,0.006158,3,0,0.8052,0.0394,0.8013,0.0397,0.8718,0.046,47.7709
0.051795,0.007848,3,0,0.8052,0.0394,0.8013,0.0397,0.8726,0.0454,47.7709
0.051795,0.01,3,0,0.807,0.0401,0.803,0.0407,0.8733,0.0446,47.7709
0.071969,0.0001,3,0,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.071969,0.000127,3,0,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.071969,0.000162,3,0,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.071969,0.000207,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.071969,0.000264,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.071969,0.000336,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.071969,0.000428,3,0,0.8018,0.0405,0.7978,0.041,0.8685,0.0467,47.7709
0.071969,0.000546,3,0,0.8018,0.0405,0.7978,0.041,0.8687,0.0469,47.7709
0.071969,0.000695,3,0,0.8026,0.0412,0.7986,0.0416,0.8687,0.0469,47.7709
0.071969,0.000886,3,0,0.8026,0.0412,0.7986,0.0416,0.8689,0.0467,47.7709
0.071969,0.001129,3,0,0.8026,0.0412,0.7986,0.0416,0.8692,0.0466,47.7709
0.071969,0.001438,3,0,0.8026,0.0412,0.7986,0.0416,0.8694,0.0466,47.7709
0.071969,0.001833,3,0,0.8026,0.0412,0.7986,0.0416,0.87,0.0463,47.7709
0.071969,0.002336,3,0,0.8026,0.0412,0.7986,0.0416,0.8702,0.0463,47.7709
0.071969,0.002976,3,0,0.8026,0.0412,0.7986,0.0416,0.8705,0.0463,47.7709
0.071969,0.003793,3,0,0.8026,0.0412,0.7986,0.0416,0.8714,0.0461,47.7709
0.071969,0.004833,3,0,0.8052,0.0394,0.8013,0.0397,0.8722,0.0458,47.7709
0.071969,0.006158,3,0,0.8061,0.0404,0.8021,0.0407,0.8729,0.0448,47.7709
0.071969,0.007848,3,0,0.8079,0.0378,0.8038,0.0386,0.8736,0.0444,47.7709
0.071969,0.01,3,0,0.8088,0.0379,0.8048,0.0387,0.8744,0.0437,47.7709
0.1,0.0001,3,0,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
