alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.0,0.7641,0.0252,0.7617,0.0243,0.8324,0.0246,2281.3015
0.01,1e-06,0.7641,0.0252,0.7617,0.0243,0.8324,0.0247,2281.3015
0.01,2e-06,0.7641,0.0254,0.7617,0.0245,0.8324,0.0248,2281.3015
0.01,3e-06,0.7641,0.0255,0.7617,0.0245,0.8324,0.0249,2281.3015
0.01,4e-06,0.7641,0.0258,0.7617,0.0249,0.8324,0.0252,2281.3015
0.01,5e-06,0.7641,0.0256,0.7617,0.0246,0.8324,0.025,2281.3015
0.01,6e-06,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,7e-06,0.7641,0.0258,0.7617,0.0249,0.8324,0.0252,2281.3015
0.01,8e-06,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,9e-06,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,1e-05,0.7641,0.0258,0.7617,0.0249,0.8324,0.0252,2281.3015
0.01,1.1e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,1.3e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,1.4e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,1.5e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,1.7e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,1.8e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,2e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,2.2e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,2.4e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,2.7e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,2.9e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,3.2e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,3.5e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,3.9e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,4.2e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,4.6e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,5.1e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,5.6e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,6.1e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,6.7e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,7.4e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,8.1e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,8.9e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
0.01,9.8e-05,0.7641,0.0265,0.7617,0.0255,0.8324,0.0259,2281.3015
