alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.0001,0.7149,0.0369,0.6873,0.0506,0.7967,0.0451,1339.982
0.01,0.000127,0.7164,0.0352,0.6894,0.0483,0.7985,0.0464,1339.982
0.01,0.000162,0.7149,0.0355,0.6881,0.0489,0.8013,0.0451,1339.982
0.01,0.000207,0.7224,0.0346,0.698,0.0474,0.8035,0.0473,1339.982
0.01,0.000264,0.7254,0.0332,0.702,0.0456,0.8042,0.0494,1339.982
0.01,0.000336,0.7268,0.0345,0.7038,0.0471,0.8045,0.0501,1339.982
0.01,0.000428,0.7268,0.0345,0.7038,0.0471,0.8069,0.051,1339.982
0.01,0.000546,0.7298,0.0333,0.708,0.0436,0.8068,0.0504,1339.982
0.01,0.000695,0.7298,0.0333,0.708,0.0436,0.807,0.0492,1339.982
0.01,0.000886,0.7268,0.0323,0.7042,0.0424,0.8061,0.0471,1339.982
0.01,0.001129,0.7209,0.0373,0.696,0.0496,0.805,0.0476,1339.982
0.01,0.001438,0.7134,0.0357,0.6862,0.0486,0.8014,0.0468,1339.982
0.01,0.001833,0.7119,0.0352,0.6844,0.0476,0.798,0.044,1339.982
0.01,0.002336,0.709,0.0367,0.6797,0.0494,0.7951,0.0435,1339.982
0.01,0.002976,0.709,0.0367,0.6797,0.0494,0.7917,0.0435,1339.982
0.01,0.003793,0.709,0.0367,0.6797,0.0494,0.7907,0.0439,1339.982
0.01,0.004833,0.709,0.0367,0.6797,0.0494,0.7908,0.0436,1339.982
0.01,0.006158,0.709,0.0374,0.6792,0.0501,0.7906,0.0434,1339.982
0.01,0.007848,0.709,0.0374,0.6792,0.0501,0.7903,0.0433,1339.982
0.01,0.01,0.709,0.0374,0.6792,0.0501,0.7903,0.0433,1339.982
0.013895,0.0001,0.7164,0.0352,0.6894,0.0483,0.7987,0.0466,1339.982
0.013895,0.000127,0.7194,0.0336,0.6942,0.0462,0.8013,0.0456,1339.982
0.013895,0.000162,0.7239,0.0332,0.7001,0.0456,0.8027,0.0484,1339.982
0.013895,0.000207,0.7254,0.0332,0.7024,0.0461,0.8043,0.0501,1339.982
0.013895,0.000264,0.7239,0.0339,0.7012,0.0468,0.8062,0.0512,1339.982
0.013895,0.000336,0.7224,0.0374,0.7004,0.0497,0.807,0.0535,1339.982
0.013895,0.000428,0.7254,0.0308,0.7049,0.0391,0.8079,0.0532,1339.982
0.013895,0.000546,0.7283,0.0313,0.7078,0.038,0.8088,0.0522,1339.982
0.013895,0.000695,0.7328,0.0294,0.7122,0.0372,0.8099,0.0507,1339.982
0.013895,0.000886,0.7313,0.0322,0.7099,0.0422,0.8083,0.0489,1339.982
0.013895,0.001129,0.7268,0.0323,0.7042,0.0424,0.8076,0.0474,1339.982
0.013895,0.001438,0.7179,0.0362,0.6922,0.0482,0.8044,0.0469,1339.982
0.013895,0.001833,0.7119,0.0352,0.6848,0.0478,0.7998,0.0463,1339.982
0.013895,0.002336,0.7104,0.0367,0.6815,0.0501,0.7961,0.0436,1339.982
0.013895,0.002976,0.709,0.0367,0.6797,0.0494,0.7924,0.0433,1339.982
0.013895,0.003793,0.709,0.0367,0.6797,0.0494,0.7912,0.0435,1339.982
0.013895,0.004833,0.709,0.0367,0.6797,0.0494,0.7907,0.0437,1339.982
0.013895,0.006158,0.7074,0.0387,0.6772,0.0511,0.7907,0.0432,1339.982
0.013895,0.007848,0.706,0.0386,0.6754,0.0504,0.7905,0.0432,1339.982
0.013895,0.01,0.706,0.0386,0.6754,0.0504,0.7904,0.0432,1339.982
0.019307,0.0001,0.7224,0.0346,0.698,0.0474,0.8018,0.0458,1339.982
0.019307,0.000127,0.7239,0.0332,0.7001,0.0456,0.8028,0.049,1339.982
