alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.0001,0.7134,0.0371,0.686,0.0511,0.7993,0.0451,3829.6476
0.01,0.000127,0.7134,0.0328,0.6863,0.0461,0.8004,0.0458,3829.6476
0.01,0.000162,0.7164,0.0345,0.6902,0.0476,0.8028,0.045,3829.6476
0.01,0.000207,0.7239,0.0332,0.7001,0.0456,0.8048,0.0473,3829.6476
0.01,0.000264,0.7254,0.0332,0.702,0.0456,0.8052,0.0491,3829.6476
0.01,0.000336,0.7268,0.0345,0.7038,0.0471,0.806,0.05,3829.6476
0.01,0.000428,0.7268,0.0345,0.7038,0.0471,0.8075,0.0505,3829.6476
0.01,0.000546,0.7298,0.0333,0.708,0.0436,0.8083,0.0496,3829.6476
0.01,0.000695,0.7298,0.0333,0.708,0.0436,0.8078,0.0484,3829.6476
0.01,0.000886,0.7254,0.0332,0.7022,0.0435,0.807,0.0468,3829.6476
0.01,0.001129,0.7209,0.0373,0.696,0.0496,0.8062,0.0469,3829.6476
0.01,0.001438,0.7134,0.0357,0.6862,0.0486,0.802,0.0468,3829.6476
0.01,0.001833,0.709,0.0374,0.6808,0.0511,0.7993,0.0443,3829.6476
0.01,0.002336,0.7075,0.0374,0.6785,0.0503,0.7966,0.0425,3829.6476
0.01,0.002976,0.709,0.0367,0.6797,0.0494,0.7938,0.0427,3829.6476
0.01,0.003793,0.709,0.0367,0.6797,0.0494,0.7926,0.0428,3829.6476
0.01,0.004833,0.709,0.0367,0.6797,0.0494,0.792,0.0429,3829.6476
0.01,0.006158,0.709,0.0367,0.6797,0.0494,0.792,0.0427,3829.6476
0.01,0.007848,0.709,0.0367,0.6797,0.0494,0.792,0.0427,3829.6476
0.01,0.01,0.709,0.0367,0.6797,0.0494,0.7917,0.0428,3829.6476
0.013895,0.0001,0.7149,0.0355,0.6881,0.0489,0.8006,0.0453,3829.6476
0.013895,0.000127,0.7224,0.0346,0.698,0.0474,0.8033,0.0458,3829.6476
0.013895,0.000162,0.7239,0.0332,0.7001,0.0456,0.804,0.0489,3829.6476
0.013895,0.000207,0.7254,0.0332,0.7024,0.0461,0.8048,0.0501,3829.6476
0.013895,0.000264,0.7239,0.0339,0.7012,0.0468,0.8067,0.0516,3829.6476
0.013895,0.000336,0.7224,0.0374,0.7004,0.0497,0.8081,0.0537,3829.6476
0.013895,0.000428,0.7239,0.0339,0.7027,0.0441,0.8089,0.0536,3829.6476
0.013895,0.000546,0.7283,0.0313,0.7078,0.038,0.809,0.0527,3829.6476
0.013895,0.000695,0.7328,0.0294,0.7122,0.0372,0.8109,0.0508,3829.6476
0.013895,0.000886,0.7313,0.0322,0.7099,0.0422,0.809,0.0481,3829.6476
0.013895,0.001129,0.7254,0.0332,0.7022,0.0435,0.8078,0.0472,3829.6476
0.013895,0.001438,0.7179,0.0362,0.6922,0.0482,0.8054,0.0466,3829.6476
0.013895,0.001833,0.709,0.0374,0.6808,0.0511,0.8006,0.046,3829.6476
0.013895,0.002336,0.7075,0.038,0.679,0.0511,0.7974,0.0429,3829.6476
0.013895,0.002976,0.709,0.0367,0.6797,0.0494,0.7941,0.0422,3829.6476
0.013895,0.003793,0.709,0.0367,0.6797,0.0494,0.7929,0.0427,3829.6476
0.013895,0.004833,0.709,0.0367,0.6797,0.0494,0.7922,0.0429,3829.6476
0.013895,0.006158,0.709,0.0367,0.6797,0.0494,0.792,0.0427,3829.6476
0.013895,0.007848,0.709,0.0367,0.6797,0.0494,0.792,0.0427,3829.6476
0.013895,0.01,0.709,0.0367,0.6797,0.0494,0.7916,0.0427,3829.6476
0.019307,0.0001,0.7224,0.0346,0.698,0.0474,0.8035,0.0464,3829.6476
0.019307,0.000127,0.7254,0.0332,0.702,0.0456,0.804,0.0486,3829.6476
0.019307,0.000162,0.7239,0.0339,0.7012,0.0468,0.8062,0.0504,3829.6476
0.019307,0.000207,0.7209,0.0345,0.6996,0.0468,0.8081,0.0532,3829.6476
0.019307,0.000264,0.7239,0.0332,0.7042,0.0432,0.8074,0.055,3829.6476
0.019307,0.000336,0.7224,0.0346,0.703,0.0444,0.8076,0.0541,3829.6476
0.019307,0.000428,0.7254,0.0346,0.7067,0.0442,0.8092,0.0545,3829.6476
0.019307,0.000546,0.7224,0.0283,0.7035,0.0352,0.8105,0.0547,3829.6476
0.019307,0.000695,0.7268,0.0291,0.7068,0.0363,0.8112,0.053,3829.6476
