alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.0001,0.7134,0.0371,0.686,0.0511,0.8005,0.0449,6904.7913
0.01,0.000127,0.7149,0.0355,0.6881,0.0489,0.8031,0.0447,6904.7913
0.01,0.000162,0.7209,0.0352,0.696,0.0482,0.8042,0.0461,6904.7913
0.01,0.000207,0.7239,0.0332,0.7001,0.0456,0.8063,0.0471,6904.7913
0.01,0.000264,0.7254,0.0332,0.702,0.0456,0.8068,0.0489,6904.7913
0.01,0.000336,0.7268,0.0345,0.7038,0.0471,0.8077,0.0502,6904.7913
0.01,0.000428,0.7268,0.0345,0.7038,0.0471,0.8088,0.05,6904.7913
0.01,0.000546,0.7283,0.0364,0.7056,0.0491,0.8096,0.05,6904.7913
0.01,0.000695,0.7283,0.0364,0.7056,0.0491,0.8093,0.0479,6904.7913
0.01,0.000886,0.7254,0.0332,0.7022,0.0435,0.8085,0.0465,6904.7913
0.01,0.001129,0.7194,0.0397,0.6937,0.0539,0.8071,0.047,6904.7913
0.01,0.001438,0.7119,0.0379,0.6839,0.0526,0.803,0.0464,6904.7913
0.01,0.001833,0.709,0.0374,0.6808,0.0511,0.8005,0.044,6904.7913
0.01,0.002336,0.7075,0.0374,0.6785,0.0503,0.7974,0.0426,6904.7913
0.01,0.002976,0.7075,0.0374,0.6785,0.0503,0.795,0.0425,6904.7913
0.01,0.003793,0.7104,0.036,0.681,0.0488,0.7941,0.0421,6904.7913
0.01,0.004833,0.7119,0.0366,0.6823,0.0495,0.7941,0.0425,6904.7913
0.01,0.006158,0.7119,0.0366,0.6823,0.0495,0.7938,0.0426,6904.7913
0.01,0.007848,0.7119,0.0366,0.6823,0.0495,0.7938,0.0425,6904.7913
0.01,0.01,0.7119,0.0366,0.6823,0.0495,0.7936,0.0424,6904.7913
0.013895,0.0001,0.7164,0.0345,0.6902,0.0476,0.8034,0.0455,6904.7913
0.013895,0.000127,0.7224,0.0346,0.698,0.0474,0.8046,0.0461,6904.7913
0.013895,0.000162,0.7254,0.0332,0.702,0.0456,0.8062,0.0485,6904.7913
0.013895,0.000207,0.7254,0.0332,0.7024,0.0461,0.8062,0.0508,6904.7913
0.013895,0.000264,0.7224,0.0374,0.7,0.0497,0.8083,0.052,6904.7913
0.013895,0.000336,0.7239,0.0339,0.7027,0.0441,0.809,0.0534,6904.7913
0.013895,0.000428,0.7239,0.0339,0.7027,0.0441,0.8097,0.0534,6904.7913
0.013895,0.000546,0.7268,0.0345,0.7056,0.0433,0.8104,0.0528,6904.7913
0.013895,0.000695,0.7328,0.0294,0.7122,0.0372,0.8109,0.0507,6904.7913
0.013895,0.000886,0.7328,0.0294,0.7122,0.0372,0.8108,0.0484,6904.7913
0.013895,0.001129,0.7254,0.0332,0.7022,0.0435,0.8088,0.0464,6904.7913
0.013895,0.001438,0.7149,0.0382,0.6885,0.0517,0.8063,0.0462,6904.7913
0.013895,0.001833,0.7104,0.0374,0.6825,0.0517,0.802,0.0458,6904.7913
0.013895,0.002336,0.709,0.0374,0.6808,0.0511,0.7983,0.043,6904.7913
0.013895,0.002976,0.7075,0.0374,0.6785,0.0503,0.7956,0.0424,6904.7913
0.013895,0.003793,0.7104,0.036,0.681,0.0488,0.7944,0.0423,6904.7913
0.013895,0.004833,0.7119,0.0366,0.6823,0.0495,0.7942,0.0424,6904.7913
0.013895,0.006158,0.7119,0.0366,0.6823,0.0495,0.7938,0.0425,6904.7913
0.013895,0.007848,0.7119,0.0366,0.6823,0.0495,0.7937,0.0423,6904.7913
0.013895,0.01,0.7119,0.0366,0.6823,0.0495,0.7937,0.0423,6904.7913
0.019307,0.0001,0.7224,0.0346,0.698,0.0474,0.8052,0.0467,6904.7913
0.019307,0.000127,0.7239,0.0317,0.7006,0.0444,0.8058,0.0486,6904.7913
0.019307,0.000162,0.7239,0.0339,0.7012,0.0468,0.8071,0.0507,6904.7913
0.019307,0.000207,0.7209,0.0345,0.6996,0.0468,0.8092,0.0527,6904.7913
0.019307,0.000264,0.7239,0.0332,0.7042,0.0432,0.8084,0.0548,6904.7913
0.019307,0.000336,0.7224,0.0346,0.703,0.0444,0.8096,0.0543,6904.7913
0.019307,0.000428,0.7254,0.0346,0.7067,0.0442,0.8104,0.0548,6904.7913
0.019307,0.000546,0.7239,0.0309,0.7049,0.0373,0.8111,0.0546,6904.7913
0.019307,0.000695,0.7283,0.0305,0.7081,0.0375,0.8117,0.0524,6904.7913
0.019307,0.000886,0.7328,0.0294,0.7122,0.0372,0.813,0.0508,6904.7913
0.019307,0.001129,0.7328,0.0294,0.7122,0.0372,0.8104,0.0472,6904.7913
0.019307,0.001438,0.7224,0.0353,0.6981,0.0468,0.8077,0.047,6904.7913
0.019307,0.001833,0.7104,0.0374,0.6825,0.0517,0.8039,0.0455,6904.7913
0.019307,0.002336,0.709,0.0374,0.6808,0.0511,0.8,0.0432,6904.7913
0.019307,0.002976,0.7075,0.0374,0.6785,0.0503,0.797,0.0422,6904.7913
0.019307,0.003793,0.7104,0.036,0.681,0.0488,0.795,0.0422,6904.7913
0.019307,0.004833,0.7119,0.0366,0.6823,0.0495,0.7942,0.0423,6904.7913
0.019307,0.006158,0.7119,0.0366,0.6823,0.0495,0.794,0.0424,6904.7913
0.019307,0.007848,0.7119,0.0366,0.6823,0.0495,0.7937,0.0424,6904.7913
0.019307,0.01,0.7119,0.0366,0.6823,0.0495,0.7938,0.0423,6904.7913
0.026827,0.0001,0.7254,0.0332,0.7024,0.0461,0.8062,0.0498,6904.7913
0.026827,0.000127,0.7224,0.0346,0.7006,0.0471,0.8076,0.0518,6904.7913
0.026827,0.000162,0.7224,0.0367,0.7019,0.049,0.8087,0.0551,6904.7913
0.026827,0.000207,0.7254,0.0332,0.707,0.0411,0.8076,0.0548,6904.7913
0.026827,0.000264,0.7254,0.0367,0.7092,0.0431,0.8077,0.0555,6904.7913
0.026827,0.000336,0.7284,0.0449,0.7145,0.0506,0.8086,0.0558,6904.7913
0.026827,0.000428,0.7388,0.0452,0.7263,0.0523,0.8094,0.0562,6904.7913
0.026827,0.000546,0.7328,0.0425,0.7202,0.047,0.8101,0.0553,6904.7913
0.026827,0.000695,0.7239,0.036,0.7072,0.0427,0.8116,0.0555,6904.7913
0.026827,0.000886,0.7298,0.031,0.7103,0.0388,0.8131,0.0521,6904.7913
0.026827,0.001129,0.7328,0.0294,0.7122,0.0372,0.8137,0.0497,6904.7913
0.026827,0.001438,0.7254,0.0332,0.7022,0.0435,0.8095,0.0473,6904.7913
0.026827,0.001833,0.7149,0.0369,0.6887,0.0493,0.8054,0.0461,6904.7913
0.026827,0.002336,0.709,0.0374,0.6808,0.0511,0.8018,0.0439,6904.7913
0.026827,0.002976,0.706,0.0379,0.6772,0.0503,0.7982,0.0422,6904.7913
0.026827,0.003793,0.7104,0.036,0.681,0.0488,0.7949,0.0424,6904.7913
0.026827,0.004833,0.7119,0.0366,0.6823,0.0495,0.7947,0.0421,6904.7913
