alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.0001,0.8009,0.043,0.797,0.0431,0.8683,0.0471,47.7709
0.01,0.000127,0.8009,0.043,0.797,0.0431,0.8683,0.0471,47.7709
0.01,0.000162,0.8009,0.043,0.797,0.0431,0.8683,0.0471,47.7709
0.01,0.000207,0.8009,0.043,0.797,0.0431,0.8683,0.0471,47.7709
0.01,0.000264,0.8009,0.043,0.797,0.0431,0.8683,0.0471,47.7709
0.01,0.000336,0.8009,0.043,0.797,0.0431,0.8683,0.0471,47.7709
0.01,0.000428,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.01,0.000546,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.01,0.000695,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.01,0.000886,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.01,0.001129,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.01,0.001438,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.01,0.001833,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.01,0.002336,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.01,0.002976,0.8009,0.043,0.797,0.0431,0.8686,0.0469,47.7709
0.01,0.003793,0.8018,0.0405,0.7978,0.041,0.8686,0.0468,47.7709
0.01,0.004833,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.01,0.006158,0.8026,0.0412,0.7986,0.0416,0.8688,0.0468,47.7709
0.01,0.007848,0.8026,0.0412,0.7986,0.0416,0.869,0.0468,47.7709
0.01,0.01,0.8026,0.0412,0.7986,0.0416,0.8692,0.0466,47.7709
0.013895,0.0001,0.8009,0.043,0.797,0.0431,0.8683,0.0471,47.7709
0.013895,0.000127,0.8009,0.043,0.797,0.0431,0.8683,0.0471,47.7709
0.013895,0.000162,0.8009,0.043,0.797,0.0431,0.8683,0.0471,47.7709
0.013895,0.000207,0.8009,0.043,0.797,0.0431,0.8683,0.0471,47.7709
0.013895,0.000264,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.013895,0.000336,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.013895,0.000428,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.013895,0.000546,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.013895,0.000695,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.013895,0.000886,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.013895,0.001129,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.013895,0.001438,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.013895,0.001833,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.013895,0.002336,0.8009,0.043,0.797,0.0431,0.8685,0.0468,47.7709
0.013895,0.002976,0.8018,0.0405,0.7978,0.041,0.8687,0.0469,47.7709
0.013895,0.003793,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.013895,0.004833,0.8026,0.0412,0.7986,0.0416,0.8689,0.0467,47.7709
0.013895,0.006158,0.8026,0.0412,0.7986,0.0416,0.8691,0.0466,47.7709
0.013895,0.007848,0.8026,0.0412,0.7986,0.0416,0.8693,0.0467,47.7709
0.013895,0.01,0.8026,0.0412,0.7986,0.0416,0.8698,0.0464,47.7709
0.019307,0.0001,0.8009,0.043,0.797,0.0431,0.8683,0.0471,47.7709
0.019307,0.000127,0.8009,0.043,0.797,0.0431,0.8683,0.0471,47.7709
0.019307,0.000162,0.8009,0.043,0.797,0.0431,0.8683,0.0471,47.7709
0.019307,0.000207,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.019307,0.000264,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.019307,0.000336,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.019307,0.000428,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.019307,0.000546,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.019307,0.000695,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.019307,0.000886,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.019307,0.001129,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.019307,0.001438,0.8009,0.043,0.797,0.0431,0.8686,0.0469,47.7709
0.019307,0.001833,0.8018,0.0405,0.7978,0.041,0.8686,0.0468,47.7709
0.019307,0.002336,0.8018,0.0405,0.7978,0.041,0.8688,0.0469,47.7709
0.019307,0.002976,0.8026,0.0412,0.7986,0.0416,0.8688,0.0468,47.7709
0.019307,0.003793,0.8026,0.0412,0.7986,0.0416,0.869,0.0467,47.7709
0.019307,0.004833,0.8026,0.0412,0.7986,0.0416,0.8692,0.0466,47.7709
0.019307,0.006158,0.8026,0.0412,0.7986,0.0416,0.8696,0.0466,47.7709
0.019307,0.007848,0.8026,0.0412,0.7986,0.0416,0.87,0.0463,47.7709
0.019307,0.01,0.8026,0.0412,0.7986,0.0416,0.8703,0.0464,47.7709
0.026827,0.0001,0.8009,0.043,0.797,0.0431,0.8683,0.0471,47.7709
0.026827,0.000127,0.8009,0.043,0.797,0.0431,0.8683,0.0471,47.7709
0.026827,0.000162,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.026827,0.000207,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.026827,0.000264,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.026827,0.000336,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.026827,0.000428,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.026827,0.000546,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.026827,0.000695,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.026827,0.000886,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.026827,0.001129,0.8009,0.043,0.797,0.0431,0.8685,0.0468,47.7709
0.026827,0.001438,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.026827,0.001833,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.026827,0.002336,0.8026,0.0412,0.7986,0.0416,0.8689,0.0468,47.7709
0.026827,0.002976,0.8026,0.0412,0.7986,0.0416,0.8691,0.0466,47.7709
0.026827,0.003793,0.8026,0.0412,0.7986,0.0416,0.8693,0.0467,47.7709
0.026827,0.004833,0.8026,0.0412,0.7986,0.0416,0.8697,0.0465,47.7709
0.026827,0.006158,0.8026,0.0412,0.7986,0.0416,0.8703,0.0464,47.7709
0.026827,0.007848,0.8026,0.0412,0.7986,0.0416,0.8706,0.0464,47.7709
0.026827,0.01,0.8026,0.0412,0.7986,0.0416,0.8709,0.0462,47.7709
