alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.0001,0.4982,0.0238,0.4915,0.024,0.6792,0.0183,16106.8947
0.01,0.000113,0.4982,0.0238,0.4915,0.024,0.6798,0.0189,16106.8947
0.01,0.000127,0.4987,0.0238,0.4919,0.0239,0.6787,0.0174,16106.8947
0.01,0.000144,0.4987,0.0238,0.4919,0.0239,0.68,0.0195,16106.8947
0.01,0.000162,0.4987,0.0238,0.4919,0.0239,0.6797,0.0188,16106.8947
0.01,0.000183,0.4987,0.0238,0.4919,0.0239,0.6796,0.0187,16106.8947
0.01,0.000207,0.4987,0.0238,0.4919,0.0239,0.6787,0.0195,16106.8947
0.01,0.000234,0.4987,0.0238,0.4919,0.0239,0.6799,0.0183,16106.8947
0.01,0.000264,0.4987,0.0238,0.4919,0.0239,0.6796,0.0195,16106.8947
0.01,0.000298,0.4987,0.0238,0.4919,0.0239,0.6798,0.0184,16106.8947
0.01,0.000336,0.4987,0.0238,0.4919,0.0239,0.6795,0.0194,16106.8947
0.01,0.000379,0.4987,0.0238,0.4919,0.0239,0.679,0.0193,16106.8947
0.01,0.000428,0.4987,0.0238,0.4919,0.0239,0.6797,0.0195,16106.8947
0.01,0.000483,0.4987,0.0238,0.4919,0.0239,0.6803,0.0193,16106.8947
0.01,0.000546,0.4987,0.0238,0.4919,0.0239,0.6793,0.0187,16106.8947
0.01,0.000616,0.4987,0.0238,0.4919,0.0239,0.68,0.0189,16106.8947
0.01,0.000695,0.4982,0.024,0.4915,0.0242,0.6789,0.0177,16106.8947
0.01,0.000785,0.4982,0.024,0.4915,0.0242,0.6789,0.0199,16106.8947
0.01,0.000886,0.4978,0.0235,0.4911,0.0237,0.6795,0.0194,16106.8947
0.01,0.001,0.4978,0.0235,0.4911,0.0237,0.6797,0.0188,16106.8947
0.013895,0.0001,0.4987,0.0238,0.4919,0.0239,0.6797,0.019,16106.8947
0.013895,0.000113,0.4987,0.0238,0.4919,0.0239,0.6798,0.019,16106.8947
0.013895,0.000127,0.4987,0.0238,0.4919,0.0239,0.6797,0.019,16106.8947
0.013895,0.000144,0.4987,0.0238,0.4919,0.0239,0.6791,0.0198,16106.8947
0.013895,0.000162,0.4987,0.0238,0.4919,0.0239,0.6779,0.0197,16106.8947
0.013895,0.000183,0.4987,0.0238,0.4919,0.0239,0.6796,0.0192,16106.8947
0.013895,0.000207,0.4987,0.0238,0.4919,0.0239,0.6787,0.0198,16106.8947
0.013895,0.000234,0.4987,0.0238,0.4919,0.0239,0.6789,0.0194,16106.8947
0.013895,0.000264,0.4987,0.0238,0.4919,0.0239,0.6795,0.0187,16106.8947
0.013895,0.000298,0.4987,0.0238,0.4919,0.0239,0.6797,0.0195,16106.8947
0.013895,0.000336,0.4987,0.0238,0.4919,0.0239,0.68,0.0209,16106.8947
0.013895,0.000379,0.4982,0.024,0.4915,0.0242,0.6792,0.0172,16106.8947
0.013895,0.000428,0.4982,0.024,0.4915,0.0242,0.678,0.0183,16106.8947
0.013895,0.000483,0.4982,0.024,0.4915,0.0242,0.6784,0.0196,16106.8947
0.013895,0.000546,0.4982,0.024,0.4915,0.0242,0.6791,0.0179,16106.8947
0.013895,0.000616,0.4982,0.024,0.4915,0.0242,0.6797,0.0186,16106.8947
0.013895,0.000695,0.4982,0.024,0.4915,0.0242,0.6782,0.0182,16106.8947
0.013895,0.000785,0.4982,0.024,0.4915,0.0242,0.679,0.0191,16106.8947
0.013895,0.000886,0.4978,0.0235,0.4911,0.0237,0.6788,0.0195,16106.8947
0.013895,0.001,0.4982,0.0232,0.4915,0.0234,0.6796,0.0186,16106.8947
0.019307,0.0001,0.4987,0.0238,0.4919,0.0239,0.6799,0.0189,16106.8947
0.019307,0.000113,0.4987,0.0238,0.4919,0.0239,0.6794,0.0195,16106.8947
0.019307,0.000127,0.4987,0.0238,0.4919,0.0239,0.6798,0.019,16106.8947
0.019307,0.000144,0.4987,0.0238,0.4919,0.0239,0.6789,0.0185,16106.8947
0.019307,0.000162,0.4987,0.0238,0.4919,0.0239,0.6802,0.0194,16106.8947
0.019307,0.000183,0.4987,0.0238,0.4919,0.0239,0.6796,0.0187,16106.8947
0.019307,0.000207,0.4987,0.0238,0.4919,0.0239,0.6794,0.0189,16106.8947
0.019307,0.000234,0.4987,0.0238,0.4919,0.0239,0.6787,0.0192,16106.8947
0.019307,0.000264,0.4982,0.024,0.4915,0.0242,0.68,0.0189,16106.8947
0.019307,0.000298,0.4982,0.024,0.4915,0.0242,0.6789,0.0193,16106.8947
0.019307,0.000336,0.4982,0.024,0.4915,0.0242,0.6792,0.019,16106.8947
0.019307,0.000379,0.4982,0.024,0.4915,0.0242,0.679,0.0198,16106.8947
0.019307,0.000428,0.4982,0.024,0.4915,0.0242,0.6785,0.0174,16106.8947
0.019307,0.000483,0.4982,0.024,0.4915,0.0242,0.679,0.0191,16106.8947
0.019307,0.000546,0.4982,0.024,0.4915,0.0242,0.6798,0.0186,16106.8947
0.019307,0.000616,0.4982,0.024,0.4915,0.0242,0.6786,0.0212,16106.8947
0.019307,0.000695,0.4982,0.024,0.4915,0.0242,0.6782,0.0207,16106.8947
0.019307,0.000785,0.4987,0.0237,0.4919,0.0238,0.6791,0.0195,16106.8947
0.019307,0.000886,0.4982,0.0232,0.4915,0.0234,0.6795,0.0192,16106.8947
0.019307,0.001,0.4982,0.0232,0.4915,0.0234,0.6775,0.0192,16106.8947
0.026827,0.0001,0.4987,0.0238,0.4919,0.0239,0.6795,0.0187,16106.8947
0.026827,0.000113,0.4987,0.0238,0.4919,0.0239,0.6794,0.019,16106.8947
0.026827,0.000127,0.4987,0.0238,0.4919,0.0239,0.6807,0.0194,16106.8947
0.026827,0.000144,0.4987,0.0238,0.4919,0.0239,0.6796,0.0194,16106.8947
0.026827,0.000162,0.4987,0.0238,0.4919,0.0239,0.6801,0.0195,16106.8947
0.026827,0.000183,0.4982,0.024,0.4915,0.0242,0.6783,0.0186,16106.8947
0.026827,0.000207,0.4982,0.024,0.4915,0.0242,0.6798,0.0179,16106.8947
0.026827,0.000234,0.4982,0.024,0.4915,0.0242,0.6797,0.0203,16106.8947
0.026827,0.000264,0.4982,0.024,0.4915,0.0242,0.6788,0.0189,16106.8947
0.026827,0.000298,0.4982,0.024,0.4915,0.0242,0.6814,0.0179,16106.8947
0.026827,0.000336,0.4982,0.024,0.4915,0.0242,0.6774,0.0214,16106.8947
0.026827,0.000379,0.4982,0.024,0.4915,0.0242,0.6788,0.0187,16106.8947
0.026827,0.000428,0.4982,0.024,0.4915,0.0242,0.6768,0.021,16106.8947
0.026827,0.000483,0.4982,0.024,0.4915,0.0242,0.6786,0.0194,16106.8947
0.026827,0.000546,0.4987,0.0237,0.4919,0.0238,0.6778,0.0204,16106.8947
0.026827,0.000616,0.4987,0.0237,0.4919,0.0238,0.679,0.0203,16106.8947
0.026827,0.000695,0.4987,0.0237,0.4919,0.0238,0.6787,0.0192,16106.8947
0.026827,0.000785,0.4987,0.0237,0.4919,0.0238,0.679,0.0175,16106.8947
0.026827,0.000886,0.4982,0.0232,0.4915,0.0234,0.6771,0.0176,16106.8947
0.026827,0.001,0.4982,0.0232,0.4915,0.0234,0.6788,0.0203,16106.8947
0.037276,0.0001,0.4987,0.0238,0.4919,0.0239,0.6798,0.0195,16106.8947
0.037276,0.000113,0.4987,0.0238,0.4919,0.0239,0.6799,0.019,16106.8947
0.037276,0.000127,0.4987,0.0238,0.4919,0.0239,0.6774,0.0192,16106.8947
0.037276,0.000144,0.4982,0.024,0.4915,0.0242,0.6802,0.0192,16106.8947
0.037276,0.000162,0.4982,0.024,0.4915,0.0242,0.678,0.0198,16106.8947
0.037276,0.000183,0.4982,0.024,0.4915,0.0242,0.6785,0.019,16106.8947
0.037276,0.000207,0.4982,0.024,0.4915,0.0242,0.6797,0.018,16106.8947
0.037276,0.000234,0.4982,0.024,0.4915,0.0242,0.6778,0.0207,16106.8947
0.037276,0.000264,0.4982,0.024,0.4915,0.0242,0.6786,0.0205,16106.8947
0.037276,0.000298,0.4982,0.024,0.4915,0.0242,0.6779,0.0192,16106.8947
0.037276,0.000336,0.4982,0.024,0.4915,0.0242,0.678,0.0192,16106.8947
0.037276,0.000379,0.4982,0.024,0.4915,0.0242,0.6775,0.019,16106.8947
0.037276,0.000428,0.4987,0.0237,0.4919,0.0238,0.6797,0.0182,16106.8947
0.037276,0.000483,0.4987,0.0237,0.4919,0.0238,0.6794,0.0195,16106.8947
0.037276,0.000546,0.4996,0.0233,0.4927,0.0234,0.6796,0.0224,16106.8947
0.037276,0.000616,0.4996,0.0233,0.4927,0.0234,0.677,0.0208,16106.8947
0.037276,0.000695,0.4996,0.0233,0.4927,0.0234,0.6769,0.0181,16106.8947
0.037276,0.000785,0.4996,0.0233,0.4927,0.0234,0.6774,0.0209,16106.8947
0.037276,0.000886,0.4991,0.0228,0.4923,0.023,0.6785,0.0183,16106.8947
0.037276,0.001,0.4991,0.0228,0.4923,0.023,0.6797,0.0202,16106.8947
0.051795,0.0001,0.4987,0.0238,0.4919,0.0239,0.6785,0.0181,16106.8947
0.051795,0.000113,0.4982,0.024,0.4915,0.0242,0.6788,0.0193,16106.8947
0.051795,0.000127,0.4982,0.024,0.4915,0.0242,0.677,0.0205,16106.8947
0.051795,0.000144,0.4982,0.024,0.4915,0.0242,0.6779,0.0186,16106.8947
