alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.0001,0.6891,0.0732,0.6873,0.074,0.752,0.0686,989.436
0.01,0.000113,0.6891,0.0732,0.6873,0.074,0.7519,0.0684,989.436
0.01,0.000127,0.6891,0.0732,0.6873,0.074,0.7518,0.0686,989.436
0.01,0.000144,0.6891,0.0732,0.6873,0.074,0.7521,0.0685,989.436
0.01,0.000162,0.6891,0.0732,0.6873,0.074,0.7519,0.0683,989.436
0.01,0.000183,0.6891,0.0732,0.6873,0.074,0.7516,0.0683,989.436
0.01,0.000207,0.6891,0.0732,0.6873,0.074,0.7516,0.0683,989.436
0.01,0.000234,0.6891,0.0732,0.6873,0.074,0.7515,0.0684,989.436
0.01,0.000264,0.6891,0.0732,0.6873,0.074,0.7514,0.0685,989.436
0.01,0.000298,0.6891,0.0732,0.6873,0.074,0.7513,0.0685,989.436
0.01,0.000336,0.687,0.0681,0.6851,0.0691,0.7512,0.0684,989.436
0.01,0.000379,0.687,0.0681,0.6851,0.0691,0.7511,0.0683,989.436
0.01,0.000428,0.687,0.0681,0.6851,0.0691,0.7513,0.0683,989.436
0.01,0.000483,0.687,0.0681,0.6851,0.0691,0.7512,0.0684,989.436
0.01,0.000546,0.687,0.0681,0.6851,0.0691,0.7512,0.0684,989.436
0.01,0.000616,0.687,0.0681,0.6851,0.0691,0.7517,0.0682,989.436
0.01,0.000695,0.687,0.0681,0.6851,0.0691,0.7518,0.0681,989.436
0.01,0.000785,0.6891,0.0732,0.6873,0.074,0.7516,0.0682,989.436
0.01,0.000886,0.6891,0.0732,0.6873,0.074,0.752,0.0682,989.436
0.01,0.001,0.6891,0.0732,0.6873,0.074,0.7522,0.0687,989.436
0.013895,0.0001,0.6891,0.0732,0.6873,0.074,0.7517,0.0686,989.436
0.013895,0.000113,0.6891,0.0732,0.6873,0.074,0.752,0.0685,989.436
0.013895,0.000127,0.6891,0.0732,0.6873,0.074,0.7516,0.0683,989.436
0.013895,0.000144,0.6891,0.0732,0.6873,0.074,0.7516,0.0683,989.436
0.013895,0.000162,0.6891,0.0732,0.6873,0.074,0.7514,0.0685,989.436
0.013895,0.000183,0.6891,0.0732,0.6873,0.074,0.7512,0.0685,989.436
0.013895,0.000207,0.6891,0.0732,0.6873,0.074,0.7508,0.0689,989.436
0.013895,0.000234,0.687,0.0681,0.6851,0.0691,0.7511,0.0681,989.436
0.013895,0.000264,0.687,0.0681,0.6851,0.0691,0.7512,0.0681,989.436
0.013895,0.000298,0.687,0.0681,0.6851,0.0691,0.7515,0.068,989.436
0.013895,0.000336,0.687,0.0681,0.6851,0.0691,0.7514,0.068,989.436
0.013895,0.000379,0.687,0.0681,0.6851,0.0691,0.7512,0.0683,989.436
0.013895,0.000428,0.687,0.0681,0.6851,0.0691,0.7512,0.0683,989.436
0.013895,0.000483,0.687,0.0681,0.6851,0.0691,0.7511,0.0683,989.436
0.013895,0.000546,0.687,0.0681,0.6851,0.0691,0.7512,0.0683,989.436
0.013895,0.000616,0.687,0.0681,0.6851,0.0691,0.7509,0.0685,989.436
0.013895,0.000695,0.687,0.0681,0.6851,0.0691,0.7514,0.0681,989.436
0.013895,0.000785,0.687,0.0681,0.6851,0.0691,0.7515,0.0685,989.436
0.013895,0.000886,0.687,0.0681,0.6851,0.0691,0.7518,0.0681,989.436
0.013895,0.001,0.6891,0.0732,0.6873,0.074,0.7522,0.0682,989.436
0.019307,0.0001,0.6891,0.0732,0.6873,0.074,0.7517,0.0684,989.436
0.019307,0.000113,0.6891,0.0732,0.6873,0.074,0.7515,0.0684,989.436
0.019307,0.000127,0.6891,0.0732,0.6873,0.074,0.7512,0.0686,989.436
0.019307,0.000144,0.6891,0.0732,0.6873,0.074,0.751,0.0686,989.436
0.019307,0.000162,0.687,0.0681,0.6851,0.0691,0.7508,0.0689,989.436
0.019307,0.000183,0.687,0.0681,0.6851,0.0691,0.7513,0.0681,989.436
0.019307,0.000207,0.687,0.0681,0.6851,0.0691,0.7514,0.068,989.436
0.019307,0.000234,0.687,0.0681,0.6851,0.0691,0.7512,0.0679,989.436
0.019307,0.000264,0.687,0.0681,0.6851,0.0691,0.7508,0.0684,989.436
0.019307,0.000298,0.687,0.0681,0.6851,0.0691,0.7506,0.0687,989.436
0.019307,0.000336,0.6891,0.0665,0.6873,0.0675,0.7505,0.0684,989.436
0.019307,0.000379,0.6891,0.0665,0.6873,0.0675,0.7504,0.0683,989.436
