alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.001,0.6522,0.08,0.6516,0.0802,0.6994,0.0774,1429.3416
0.01,0.001129,0.6565,0.0766,0.6558,0.0768,0.7006,0.0745,1429.3416
0.01,0.001274,0.6609,0.0768,0.6603,0.077,0.7004,0.0749,1429.3416
0.01,0.001438,0.6674,0.0718,0.6668,0.0719,0.7007,0.0729,1429.3416
0.01,0.001624,0.6761,0.0527,0.6754,0.0531,0.7008,0.0713,1429.3416
0.01,0.001833,0.6739,0.0502,0.6733,0.0506,0.6977,0.0698,1429.3416
0.01,0.002069,0.6739,0.0502,0.6733,0.0506,0.6959,0.0696,1429.3416
0.01,0.002336,0.6717,0.0496,0.6709,0.0502,0.6957,0.0705,1429.3416
0.01,0.002637,0.663,0.0473,0.6622,0.0475,0.693,0.0697,1429.3416
0.01,0.002976,0.663,0.0473,0.6622,0.0475,0.6914,0.0717,1429.3416
0.01,0.00336,0.6587,0.0435,0.6577,0.0437,0.6902,0.0712,1429.3416
0.01,0.003793,0.6587,0.0435,0.6577,0.0437,0.6895,0.0704,1429.3416
0.01,0.004281,0.6587,0.0435,0.6577,0.0437,0.6899,0.0707,1429.3416
0.01,0.004833,0.6587,0.0435,0.6577,0.0437,0.6896,0.0712,1429.3416
0.01,0.005456,0.6587,0.0435,0.6577,0.0437,0.6896,0.0712,1429.3416
0.01,0.006158,0.6587,0.0435,0.6577,0.0437,0.6896,0.0712,1429.3416
0.01,0.006952,0.6587,0.0435,0.6577,0.0437,0.6896,0.0712,1429.3416
0.01,0.007848,0.6609,0.0425,0.6598,0.0427,0.6904,0.0711,1429.3416
0.01,0.008859,0.6609,0.0425,0.6598,0.0427,0.6898,0.0708,1429.3416
0.01,0.01,0.6609,0.0425,0.6598,0.0427,0.6898,0.0708,1429.3416
0.013895,0.001,0.6478,0.0825,0.6472,0.0828,0.7006,0.0759,1429.3416
0.013895,0.001129,0.6544,0.0784,0.6537,0.0785,0.7028,0.0761,1429.3416
0.013895,0.001274,0.6522,0.08,0.6516,0.0802,0.7014,0.0767,1429.3416
0.013895,0.001438,0.6609,0.0768,0.6603,0.077,0.7015,0.0752,1429.3416
0.013895,0.001624,0.663,0.0762,0.6625,0.0762,0.7017,0.073,1429.3416
0.013895,0.001833,0.6739,0.0561,0.6732,0.0565,0.7002,0.0712,1429.3416
0.013895,0.002069,0.6739,0.0502,0.6733,0.0506,0.6985,0.0707,1429.3416
0.013895,0.002336,0.6739,0.0502,0.6733,0.0506,0.6962,0.0698,1429.3416
0.013895,0.002637,0.6652,0.0494,0.6643,0.0498,0.6949,0.07,1429.3416
0.013895,0.002976,0.6652,0.0437,0.6643,0.0442,0.6928,0.07,1429.3416
0.013895,0.00336,0.6609,0.0461,0.66,0.0463,0.6914,0.0706,1429.3416
0.013895,0.003793,0.6587,0.0435,0.6577,0.0437,0.6895,0.07,1429.3416
0.013895,0.004281,0.6587,0.0435,0.6577,0.0437,0.6902,0.0701,1429.3416
0.013895,0.004833,0.6587,0.0435,0.6577,0.0437,0.6897,0.0697,1429.3416
0.013895,0.005456,0.6587,0.0435,0.6577,0.0437,0.6895,0.07,1429.3416
0.013895,0.006158,0.6587,0.0435,0.6577,0.0437,0.6895,0.07,1429.3416
0.013895,0.006952,0.6587,0.0435,0.6577,0.0437,0.6895,0.07,1429.3416
0.013895,0.007848,0.6587,0.0435,0.6577,0.0437,0.6895,0.07,1429.3416
0.013895,0.008859,0.6587,0.0435,0.6577,0.0437,0.6895,0.07,1429.3416
0.013895,0.01,0.6587,0.0435,0.6577,0.0437,0.6895,0.07,1429.3416
0.019307,0.001,0.6587,0.0781,0.6579,0.0784,0.7052,0.0771,1429.3416
0.019307,0.001129,0.6565,0.0792,0.656,0.0794,0.7041,0.0764,1429.3416
0.019307,0.001274,0.6544,0.0797,0.6533,0.0799,0.7035,0.0769,1429.3416
0.019307,0.001438,0.6565,0.0779,0.6557,0.078,0.7042,0.076,1429.3416
0.019307,0.001624,0.6609,0.0768,0.66,0.077,0.7048,0.0755,1429.3416
0.019307,0.001833,0.6652,0.0768,0.6646,0.0769,0.7026,0.0732,1429.3416
0.019307,0.002069,0.6739,0.0597,0.6733,0.0601,0.7005,0.0721,1429.3416
0.019307,0.002336,0.6761,0.0517,0.6754,0.052,0.6986,0.0705,1429.3416
0.019307,0.002637,0.6739,0.0523,0.6732,0.0526,0.6964,0.0702,1429.3416
0.019307,0.002976,0.663,0.0461,0.662,0.0465,0.694,0.0689,1429.3416
0.019307,0.00336,0.663,0.0438,0.6621,0.0442,0.6927,0.0694,1429.3416
0.019307,0.003793,0.6609,0.04,0.6597,0.0403,0.6917,0.0701,1429.3416
0.019307,0.004281,0.6609,0.04,0.6597,0.0403,0.6902,0.0693,1429.3416
0.019307,0.004833,0.6609,0.04,0.6597,0.0403,0.6908,0.069,1429.3416
0.019307,0.005456,0.6609,0.04,0.6597,0.0403,0.6908,0.069,1429.3416
0.019307,0.006158,0.6609,0.04,0.6597,0.0403,0.6906,0.0693,1429.3416
0.019307,0.006952,0.6609,0.04,0.6597,0.0403,0.6906,0.0693,1429.3416
0.019307,0.007848,0.6609,0.04,0.6597,0.0403,0.6899,0.0697,1429.3416
0.019307,0.008859,0.6609,0.04,0.6597,0.0403,0.6899,0.0697,1429.3416
0.019307,0.01,0.6609,0.04,0.6597,0.0403,0.6899,0.0697,1429.3416
0.026827,0.001,0.6587,0.0845,0.6576,0.0849,0.7099,0.0805,1429.3416
