alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,1e-05,0.7373,0.0369,0.737,0.0369,0.8147,0.0387,7624.0989
0.01,1.3e-05,0.7373,0.0369,0.737,0.0369,0.8147,0.0387,7624.0989
0.01,1.6e-05,0.738,0.0378,0.7377,0.0378,0.8147,0.0387,7624.0989
0.01,2.1e-05,0.738,0.0378,0.7377,0.0378,0.8147,0.0387,7624.0989
0.01,2.6e-05,0.738,0.0378,0.7377,0.0378,0.8147,0.0387,7624.0989
0.01,3.4e-05,0.738,0.0378,0.7377,0.0378,0.8147,0.0387,7624.0989
0.01,4.3e-05,0.738,0.0378,0.7377,0.0378,0.8147,0.0388,7624.0989
0.01,5.5e-05,0.738,0.0378,0.7377,0.0378,0.8146,0.0389,7624.0989
0.01,7e-05,0.7387,0.039,0.7383,0.039,0.8146,0.0388,7624.0989
0.01,8.9e-05,0.7387,0.039,0.7383,0.039,0.8147,0.0388,7624.0989
0.01,0.000113,0.7387,0.039,0.7383,0.039,0.8146,0.0388,7624.0989
0.01,0.000144,0.7387,0.039,0.7383,0.039,0.8146,0.0387,7624.0989
0.01,0.000183,0.7387,0.039,0.7383,0.039,0.8147,0.0387,7624.0989
0.01,0.000234,0.7373,0.0379,0.737,0.0378,0.8147,0.0388,7624.0989
0.01,0.000298,0.7373,0.0379,0.737,0.0378,0.8146,0.0388,7624.0989
0.01,0.000379,0.7373,0.0379,0.737,0.0378,0.8147,0.0386,7624.0989
0.01,0.000483,0.7373,0.0379,0.737,0.0378,0.8147,0.0388,7624.0989
0.01,0.000616,0.7373,0.0379,0.737,0.0378,0.8145,0.0387,7624.0989
0.01,0.000785,0.7373,0.0369,0.737,0.0369,0.8146,0.0385,7624.0989
0.01,0.001,0.7373,0.0369,0.737,0.0369,0.8144,0.039,7624.0989
0.013895,1e-05,0.7373,0.0369,0.737,0.0369,0.8147,0.0387,7624.0989
0.013895,1.3e-05,0.738,0.0378,0.7377,0.0378,0.8147,0.0387,7624.0989
0.013895,1.6e-05,0.738,0.0378,0.7377,0.0378,0.8146,0.0386,7624.0989
0.013895,2.1e-05,0.738,0.0378,0.7377,0.0378,0.8146,0.0386,7624.0989
0.013895,2.6e-05,0.738,0.0378,0.7377,0.0378,0.8147,0.0387,7624.0989
0.013895,3.4e-05,0.738,0.0378,0.7377,0.0378,0.8146,0.0387,7624.0989
0.013895,4.3e-05,0.7387,0.039,0.7383,0.039,0.8147,0.0389,7624.0989
0.013895,5.5e-05,0.7387,0.039,0.7383,0.039,0.8147,0.0388,7624.0989
0.013895,7e-05,0.7387,0.039,0.7383,0.039,0.8146,0.0389,7624.0989
0.013895,8.9e-05,0.7387,0.039,0.7383,0.039,0.8147,0.0387,7624.0989
0.013895,0.000113,0.7387,0.039,0.7383,0.039,0.8146,0.0389,7624.0989
0.013895,0.000144,0.7387,0.039,0.7383,0.039,0.8148,0.0387,7624.0989
0.013895,0.000183,0.738,0.039,0.7377,0.039,0.8148,0.0388,7624.0989
0.013895,0.000234,0.738,0.039,0.7377,0.039,0.8148,0.0389,7624.0989
0.013895,0.000298,0.7373,0.0379,0.737,0.0378,0.8147,0.0387,7624.0989
0.013895,0.000379,0.7373,0.0379,0.737,0.0378,0.8147,0.0387,7624.0989
0.013895,0.000483,0.7373,0.0379,0.737,0.0378,0.8146,0.0388,7624.0989
0.013895,0.000616,0.7373,0.0379,0.737,0.0378,0.8146,0.0389,7624.0989
0.013895,0.000785,0.7373,0.0369,0.737,0.0369,0.8146,0.0389,7624.0989
0.013895,0.001,0.7373,0.0369,0.737,0.0369,0.8146,0.0386,7624.0989
