alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.001,0.6522,0.0807,0.6515,0.081,0.6991,0.0767,3068.6564
0.01,0.001129,0.6565,0.0779,0.6558,0.0782,0.6997,0.075,3068.6564
0.01,0.001274,0.663,0.0809,0.6623,0.0811,0.6997,0.0747,3068.6564
0.01,0.001438,0.6674,0.0664,0.6669,0.0666,0.699,0.072,3068.6564
0.01,0.001624,0.6739,0.0502,0.6733,0.0506,0.6997,0.0712,3068.6564
0.01,0.001833,0.6739,0.0502,0.6733,0.0506,0.6971,0.0702,3068.6564
0.01,0.002069,0.6761,0.0475,0.6755,0.0479,0.6975,0.0699,3068.6564
0.01,0.002336,0.663,0.0473,0.6622,0.0475,0.6941,0.0697,3068.6564
0.01,0.002637,0.6609,0.0494,0.6599,0.0499,0.6923,0.0703,3068.6564
0.01,0.002976,0.6587,0.0481,0.6576,0.0486,0.6901,0.0714,3068.6564
0.01,0.00336,0.6587,0.0447,0.6574,0.0452,0.6915,0.0713,3068.6564
0.01,0.003793,0.6587,0.0447,0.6574,0.0452,0.6913,0.0707,3068.6564
0.01,0.004281,0.6587,0.0447,0.6574,0.0452,0.6915,0.0703,3068.6564
0.01,0.004833,0.6587,0.0447,0.6574,0.0452,0.6913,0.0706,3068.6564
0.01,0.005456,0.6587,0.0447,0.6574,0.0452,0.6912,0.0708,3068.6564
0.01,0.006158,0.6587,0.0447,0.6574,0.0452,0.6912,0.0708,3068.6564
0.01,0.006952,0.6587,0.0447,0.6574,0.0452,0.6912,0.0708,3068.6564
0.01,0.007848,0.6587,0.0447,0.6574,0.0452,0.6912,0.0708,3068.6564
0.01,0.008859,0.6587,0.0447,0.6574,0.0452,0.6912,0.0708,3068.6564
0.01,0.01,0.6587,0.0447,0.6574,0.0452,0.6914,0.0705,3068.6564
0.013895,0.001,0.6457,0.0845,0.6449,0.0849,0.7,0.0764,3068.6564
0.013895,0.001129,0.6522,0.08,0.6514,0.0804,0.7023,0.0764,3068.6564
0.013895,0.001274,0.6544,0.0784,0.6537,0.0785,0.7013,0.0754,3068.6564
0.013895,0.001438,0.663,0.0789,0.6624,0.079,0.7008,0.0751,3068.6564
0.013895,0.001624,0.6652,0.0712,0.6647,0.0713,0.7001,0.073,3068.6564
0.013895,0.001833,0.6761,0.0527,0.6754,0.0531,0.699,0.0716,3068.6564
0.013895,0.002069,0.6739,0.0502,0.6733,0.0506,0.698,0.0702,3068.6564
0.013895,0.002336,0.6717,0.0486,0.6711,0.0489,0.6969,0.0699,3068.6564
0.013895,0.002637,0.6652,0.0483,0.6644,0.0486,0.6937,0.0705,3068.6564
0.013895,0.002976,0.6609,0.0494,0.6599,0.0499,0.6916,0.0709,3068.6564
0.013895,0.00336,0.6565,0.0456,0.6553,0.046,0.6904,0.0717,3068.6564
