alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.0001,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.01,0.000127,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.01,0.000162,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.01,0.000207,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.01,0.000264,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.01,0.000336,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.01,0.000428,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.01,0.000546,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.01,0.000695,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.01,0.000886,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.01,0.001129,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.01,0.001438,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.01,0.001833,0.8167,0.0311,0.8139,0.0313,0.8937,0.0347,90.6635
0.01,0.002336,0.8167,0.0311,0.8139,0.0313,0.8936,0.0346,90.6635
0.01,0.002976,0.8167,0.0311,0.8139,0.0313,0.8936,0.0346,90.6635
0.01,0.003793,0.8167,0.0311,0.8139,0.0313,0.8938,0.0344,90.6635
0.01,0.004833,0.8167,0.0311,0.8139,0.0313,0.8938,0.0344,90.6635
0.01,0.006158,0.8167,0.0311,0.8139,0.0313,0.8939,0.0344,90.6635
0.01,0.007848,0.8167,0.0311,0.8139,0.0313,0.8938,0.0344,90.6635
0.01,0.01,0.8167,0.0311,0.8139,0.0313,0.8939,0.0344,90.6635
0.013895,0.0001,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.013895,0.000127,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.013895,0.000162,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.013895,0.000207,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.013895,0.000264,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.013895,0.000336,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.013895,0.000428,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.013895,0.000546,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.013895,0.000695,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.013895,0.000886,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.013895,0.001129,0.8167,0.0311,0.8139,0.0313,0.8937,0.0347,90.6635
0.013895,0.001438,0.8167,0.0311,0.8139,0.0313,0.8937,0.0347,90.6635
0.013895,0.001833,0.8167,0.0311,0.8139,0.0313,0.8936,0.0346,90.6635
0.013895,0.002336,0.8167,0.0311,0.8139,0.0313,0.8937,0.0345,90.6635
0.013895,0.002976,0.8167,0.0311,0.8139,0.0313,0.8938,0.0344,90.6635
0.013895,0.003793,0.8167,0.0311,0.8139,0.0313,0.8939,0.0344,90.6635
0.013895,0.004833,0.8167,0.0311,0.8139,0.0313,0.8939,0.0343,90.6635
0.013895,0.006158,0.8167,0.0311,0.8139,0.0313,0.8939,0.0344,90.6635
0.013895,0.007848,0.8167,0.0311,0.8139,0.0313,0.8942,0.0342,90.6635
0.013895,0.01,0.8167,0.0311,0.8139,0.0313,0.8943,0.0343,90.6635
0.019307,0.0001,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.019307,0.000127,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.019307,0.000162,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.019307,0.000207,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.019307,0.000264,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.019307,0.000336,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.019307,0.000428,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.019307,0.000546,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.019307,0.000695,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.019307,0.000886,0.8167,0.0311,0.8139,0.0313,0.8937,0.0347,90.6635
0.019307,0.001129,0.8167,0.0311,0.8139,0.0313,0.8936,0.0346,90.6635
0.019307,0.001438,0.8167,0.0311,0.8139,0.0313,0.8936,0.0346,90.6635
0.019307,0.001833,0.8167,0.0311,0.8139,0.0313,0.8938,0.0344,90.6635
0.019307,0.002336,0.8167,0.0311,0.8139,0.0313,0.8938,0.0344,90.6635
0.019307,0.002976,0.8167,0.0311,0.8139,0.0313,0.8939,0.0343,90.6635
0.019307,0.003793,0.8167,0.0311,0.8139,0.0313,0.8938,0.0343,90.6635
0.019307,0.004833,0.8167,0.0311,0.8139,0.0313,0.8941,0.0342,90.6635
0.019307,0.006158,0.8167,0.0311,0.8139,0.0313,0.8943,0.0343,90.6635
0.019307,0.007848,0.8167,0.0311,0.8139,0.0313,0.8944,0.0344,90.6635
0.019307,0.01,0.8167,0.0311,0.8139,0.0313,0.8945,0.0344,90.6635
0.026827,0.0001,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.026827,0.000127,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.026827,0.000162,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.026827,0.000207,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.026827,0.000264,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.026827,0.000336,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.026827,0.000428,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.026827,0.000546,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.026827,0.000695,0.8167,0.0311,0.8139,0.0313,0.8937,0.0347,90.6635
0.026827,0.000886,0.8167,0.0311,0.8139,0.0313,0.8936,0.0346,90.6635
0.026827,0.001129,0.8167,0.0311,0.8139,0.0313,0.8937,0.0346,90.6635
0.026827,0.001438,0.8167,0.0311,0.8139,0.0313,0.8938,0.0344,90.6635
0.026827,0.001833,0.8167,0.0311,0.8139,0.0313,0.8939,0.0344,90.6635
0.026827,0.002336,0.8167,0.0311,0.8139,0.0313,0.8938,0.0343,90.6635
0.026827,0.002976,0.8167,0.0311,0.8139,0.0313,0.894,0.0344,90.6635
0.026827,0.003793,0.8167,0.0311,0.8139,0.0313,0.8942,0.0343,90.6635
0.026827,0.004833,0.8167,0.0311,0.8139,0.0313,0.8943,0.0344,90.6635
0.026827,0.006158,0.8167,0.0311,0.8139,0.0313,0.8944,0.0344,90.6635
0.026827,0.007848,0.8167,0.0311,0.8139,0.0313,0.8947,0.0344,90.6635
0.026827,0.01,0.8167,0.0311,0.8139,0.0313,0.895,0.0343,90.6635
0.037276,0.0001,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.037276,0.000127,0.8167,0.0311,0.8139,0.0313,0.8935,0.0347,90.6635
0.037276,0.000162,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.037276,0.000207,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.037276,0.000264,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.037276,0.000336,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.037276,0.000428,0.8167,0.0311,0.8139,0.0313,0.8937,0.0347,90.6635
0.037276,0.000546,0.8167,0.0311,0.8139,0.0313,0.8936,0.0346,90.6635
0.037276,0.000695,0.8167,0.0311,0.8139,0.0313,0.8936,0.0346,90.6635
0.037276,0.000886,0.8167,0.0311,0.8139,0.0313,0.8938,0.0344,90.6635
0.037276,0.001129,0.8167,0.0311,0.8139,0.0313,0.8938,0.0344,90.6635
0.037276,0.001438,0.8167,0.0311,0.8139,0.0313,0.8939,0.0343,90.6635
0.037276,0.001833,0.8167,0.0311,0.8139,0.0313,0.8939,0.0343,90.6635
0.037276,0.002336,0.8167,0.0311,0.8139,0.0313,0.8942,0.0342,90.6635
0.037276,0.002976,0.8167,0.0311,0.8139,0.0313,0.8943,0.0344,90.6635
0.037276,0.003793,0.8167,0.0311,0.8139,0.0313,0.8944,0.0344,90.6635
0.037276,0.004833,0.8167,0.0311,0.8139,0.0313,0.8946,0.0344,90.6635
0.037276,0.006158,0.8167,0.0311,0.8139,0.0313,0.8951,0.0344,90.6635
0.037276,0.007848,0.8167,0.0319,0.8141,0.0322,0.8951,0.0344,90.6635
0.037276,0.01,0.8167,0.0319,0.8141,0.0322,0.8952,0.0341,90.6635
0.051795,0.0001,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.051795,0.000127,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.051795,0.000162,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.051795,0.000207,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.051795,0.000264,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.051795,0.000336,0.8167,0.0311,0.8139,0.0313,0.8937,0.0347,90.6635
0.051795,0.000428,0.8167,0.0311,0.8139,0.0313,0.8936,0.0346,90.6635
0.051795,0.000546,0.8167,0.0311,0.8139,0.0313,0.8937,0.0346,90.6635
0.051795,0.000695,0.8167,0.0311,0.8139,0.0313,0.8938,0.0344,90.6635
0.051795,0.000886,0.8167,0.0311,0.8139,0.0313,0.8939,0.0343,90.6635
0.051795,0.001129,0.8167,0.0311,0.8139,0.0313,0.8938,0.0343,90.6635
0.051795,0.001438,0.8167,0.0311,0.8139,0.0313,0.894,0.0343,90.6635
0.051795,0.001833,0.8167,0.0311,0.8139,0.0313,0.8942,0.0343,90.6635
0.051795,0.002336,0.8167,0.0311,0.8139,0.0313,0.8944,0.0344,90.6635
0.051795,0.002976,0.8167,0.0311,0.8139,0.0313,0.8946,0.0344,90.6635
0.051795,0.003793,0.8167,0.0311,0.8139,0.0313,0.895,0.0344,90.6635
0.051795,0.004833,0.8167,0.0319,0.8141,0.0322,0.8952,0.0344,90.6635
0.051795,0.006158,0.8167,0.0319,0.8141,0.0322,0.8953,0.0342,90.6635
0.051795,0.007848,0.8184,0.0336,0.8158,0.0339,0.8956,0.0342,90.6635
0.051795,0.01,0.8193,0.0349,0.8166,0.0352,0.896,0.0341,90.6635
0.071969,0.0001,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
0.071969,0.000127,0.8167,0.0311,0.8139,0.0313,0.8936,0.0347,90.6635
