alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.0001,0.41,0.043,0.4005,0.0396,0.7624,0.0399,444.1725
0.01,0.000113,0.41,0.043,0.4005,0.0396,0.7624,0.0399,444.1725
0.01,0.000127,0.41,0.043,0.4005,0.0396,0.7624,0.0399,444.1725
0.01,0.000144,0.41,0.043,0.4005,0.0396,0.7624,0.0399,444.1725
0.01,0.000162,0.41,0.043,0.4005,0.0396,0.7624,0.0399,444.1725
0.01,0.000183,0.41,0.043,0.4005,0.0396,0.7624,0.0399,444.1725
0.01,0.000207,0.41,0.043,0.4005,0.0396,0.7624,0.0399,444.1725
0.01,0.000234,0.41,0.043,0.4005,0.0396,0.7624,0.04,444.1725
0.01,0.000264,0.41,0.043,0.4005,0.0396,0.7624,0.04,444.1725
0.01,0.000298,0.41,0.043,0.4005,0.0396,0.7624,0.04,444.1725
0.01,0.000336,0.41,0.043,0.4005,0.0396,0.7624,0.04,444.1725
0.01,0.000379,0.41,0.043,0.4005,0.0396,0.7624,0.04,444.1725
0.01,0.000428,0.41,0.043,0.4005,0.0396,0.7624,0.04,444.1725
0.01,0.000483,0.41,0.043,0.4005,0.0396,0.7624,0.04,444.1725
0.01,0.000546,0.41,0.043,0.4005,0.0396,0.7624,0.04,444.1725
0.01,0.000616,0.41,0.043,0.4005,0.0396,0.7624,0.04,444.1725
0.01,0.000695,0.41,0.043,0.4005,0.0396,0.7624,0.0399,444.1725
0.01,0.000785,0.41,0.043,0.4005,0.0396,0.7624,0.0399,444.1725
0.01,0.000886,0.41,0.043,0.4005,0.0396,0.7625,0.0399,444.1725
0.01,0.001,0.41,0.043,0.4005,0.0396,0.7625,0.0399,444.1725
0.013895,0.0001,0.41,0.043,0.4005,0.0396,0.7624,0.0399,444.1725
0.013895,0.000113,0.41,0.043,0.4005,0.0396,0.7624,0.0399,444.1725
0.013895,0.000127,0.41,0.043,0.4005,0.0396,0.7624,0.0399,444.1725
0.013895,0.000144,0.41,0.043,0.4005,0.0396,0.7624,0.0399,444.1725
0.013895,0.000162,0.41,0.043,0.4005,0.0396,0.7624,0.0399,444.1725
0.013895,0.000183,0.41,0.043,0.4005,0.0396,0.7624,0.04,444.1725
0.013895,0.000207,0.41,0.043,0.4005,0.0396,0.7624,0.04,444.1725
0.013895,0.000234,0.41,0.043,0.4005,0.0396,0.7624,0.04,444.1725
0.013895,0.000264,0.41,0.043,0.4005,0.0396,0.7624,0.04,444.1725
0.013895,0.000298,0.41,0.043,0.4005,0.0396,0.7624,0.04,444.1725
0.013895,0.000336,0.41,0.043,0.4005,0.0396,0.7624,0.04,444.1725
