alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.0001,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.01,0.000127,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.01,0.000162,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.01,0.000207,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.01,0.000264,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.01,0.000336,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.01,0.000428,0.8158,0.0341,0.8131,0.0345,0.8928,0.0351,98.3458
0.01,0.000546,0.8158,0.0341,0.8131,0.0345,0.8928,0.0351,98.3458
0.01,0.000695,0.8158,0.0341,0.8131,0.0345,0.8928,0.0351,98.3458
0.01,0.000886,0.8158,0.0341,0.8131,0.0345,0.8928,0.0351,98.3458
0.01,0.001129,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.01,0.001438,0.8158,0.0341,0.8131,0.0345,0.8929,0.035,98.3458
0.01,0.001833,0.8158,0.0341,0.8131,0.0345,0.8929,0.035,98.3458
0.01,0.002336,0.8158,0.0341,0.8131,0.0345,0.8929,0.035,98.3458
0.01,0.002976,0.8158,0.0341,0.8131,0.0345,0.8929,0.0349,98.3458
0.01,0.003793,0.8158,0.0341,0.8131,0.0345,0.893,0.0349,98.3458
0.01,0.004833,0.8158,0.0341,0.8131,0.0345,0.893,0.0349,98.3458
0.01,0.006158,0.8158,0.0341,0.8131,0.0345,0.8932,0.0348,98.3458
0.01,0.007848,0.8158,0.0341,0.8131,0.0345,0.8932,0.0349,98.3458
0.01,0.01,0.8167,0.0319,0.8141,0.0322,0.8933,0.0349,98.3458
0.013895,0.0001,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.013895,0.000127,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.013895,0.000162,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.013895,0.000207,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.013895,0.000264,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.013895,0.000336,0.8158,0.0341,0.8131,0.0345,0.8928,0.0351,98.3458
0.013895,0.000428,0.8158,0.0341,0.8131,0.0345,0.8928,0.0351,98.3458
0.013895,0.000546,0.8158,0.0341,0.8131,0.0345,0.8928,0.0351,98.3458
0.013895,0.000695,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.013895,0.000886,0.8158,0.0341,0.8131,0.0345,0.8929,0.035,98.3458
0.013895,0.001129,0.8158,0.0341,0.8131,0.0345,0.8929,0.035,98.3458
0.013895,0.001438,0.8158,0.0341,0.8131,0.0345,0.8929,0.035,98.3458
0.013895,0.001833,0.8158,0.0341,0.8131,0.0345,0.8929,0.0349,98.3458
0.013895,0.002336,0.8158,0.0341,0.8131,0.0345,0.893,0.0349,98.3458
0.013895,0.002976,0.8158,0.0341,0.8131,0.0345,0.893,0.0349,98.3458
0.013895,0.003793,0.8158,0.0341,0.8131,0.0345,0.8931,0.0348,98.3458
0.013895,0.004833,0.8158,0.0341,0.8131,0.0345,0.8932,0.0349,98.3458
0.013895,0.006158,0.8167,0.0319,0.8141,0.0322,0.8933,0.0349,98.3458
0.013895,0.007848,0.8176,0.032,0.815,0.0323,0.8935,0.0348,98.3458
0.013895,0.01,0.8176,0.032,0.815,0.0323,0.8935,0.0347,98.3458
0.019307,0.0001,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.019307,0.000127,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.019307,0.000162,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.019307,0.000207,0.8158,0.0341,0.8131,0.0345,0.8928,0.0351,98.3458
0.019307,0.000264,0.8158,0.0341,0.8131,0.0345,0.8928,0.0351,98.3458
0.019307,0.000336,0.8158,0.0341,0.8131,0.0345,0.8928,0.0351,98.3458
0.019307,0.000428,0.8158,0.0341,0.8131,0.0345,0.8928,0.0351,98.3458
0.019307,0.000546,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.019307,0.000695,0.8158,0.0341,0.8131,0.0345,0.8929,0.035,98.3458
0.019307,0.000886,0.8158,0.0341,0.8131,0.0345,0.8929,0.035,98.3458
0.019307,0.001129,0.8158,0.0341,0.8131,0.0345,0.8929,0.035,98.3458
0.019307,0.001438,0.8158,0.0341,0.8131,0.0345,0.8929,0.0349,98.3458
0.019307,0.001833,0.8158,0.0341,0.8131,0.0345,0.893,0.0349,98.3458
0.019307,0.002336,0.8158,0.0341,0.8131,0.0345,0.893,0.0349,98.3458
0.019307,0.002976,0.8158,0.0341,0.8131,0.0345,0.8932,0.0349,98.3458
0.019307,0.003793,0.8167,0.0319,0.8141,0.0322,0.8933,0.0349,98.3458
0.019307,0.004833,0.8167,0.0319,0.8141,0.0322,0.8934,0.0348,98.3458
0.019307,0.006158,0.8176,0.032,0.815,0.0323,0.8936,0.0347,98.3458
0.019307,0.007848,0.8176,0.032,0.815,0.0323,0.8937,0.0345,98.3458
0.019307,0.01,0.8184,0.0321,0.8159,0.0325,0.8936,0.0346,98.3458
0.026827,0.0001,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.026827,0.000127,0.8158,0.0341,0.8131,0.0345,0.8928,0.035,98.3458
0.026827,0.000162,0.8158,0.0341,0.8131,0.0345,0.8928,0.0351,98.3458
0.026827,0.000207,0.8158,0.0341,0.8131,0.0345,0.8928,0.0351,98.3458
0.026827,0.000264,0.8158,0.0341,0.8131,0.0345,0.8928,0.0351,98.3458
0.026827,0.000336,0.8158,0.0341,0.8131,0.0345,0.8928,0.0351,98.3458
0.026827,0.000428,0.8158,0.0341,0.8131,0.0345,0.8929,0.035,98.3458
0.026827,0.000546,0.8158,0.0341,0.8131,0.0345,0.8929,0.035,98.3458
0.026827,0.000695,0.8158,0.0341,0.8131,0.0345,0.8929,0.035,98.3458
0.026827,0.000886,0.8158,0.0341,0.8131,0.0345,0.893,0.035,98.3458
0.026827,0.001129,0.8158,0.0341,0.8131,0.0345,0.893,0.0349,98.3458
0.026827,0.001438,0.8158,0.0341,0.8131,0.0345,0.893,0.0349,98.3458
0.026827,0.001833,0.8158,0.0341,0.8131,0.0345,0.8931,0.0348,98.3458
