alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,0.0001,0.7187,0.0164,0.6489,0.0331,0.71,0.0625,1298.418
0.01,0.000113,0.7187,0.0164,0.6489,0.0331,0.7101,0.0632,1298.418
0.01,0.000127,0.7187,0.0164,0.6489,0.0331,0.7103,0.0635,1298.418
0.01,0.000144,0.7187,0.0164,0.6489,0.0331,0.7105,0.0635,1298.418
0.01,0.000162,0.7187,0.0164,0.6489,0.0331,0.7113,0.0635,1298.418
0.01,0.000183,0.7187,0.0164,0.6489,0.0331,0.7119,0.0635,1298.418
0.01,0.000207,0.7187,0.0164,0.6489,0.0331,0.7123,0.0638,1298.418
0.01,0.000234,0.7187,0.0164,0.6489,0.0331,0.7127,0.0637,1298.418
0.01,0.000264,0.7187,0.0164,0.6489,0.0331,0.7131,0.0643,1298.418
0.01,0.000298,0.7187,0.0164,0.6489,0.0331,0.7148,0.065,1298.418
0.01,0.000336,0.7187,0.0164,0.6489,0.0331,0.7158,0.0661,1298.418
0.01,0.000379,0.7187,0.0164,0.6489,0.0331,0.7156,0.0663,1298.418
0.01,0.000428,0.7187,0.0164,0.6489,0.0331,0.7156,0.0667,1298.418
0.01,0.000483,0.7187,0.0164,0.6489,0.0331,0.7168,0.0663,1298.418
0.01,0.000546,0.7187,0.0164,0.6489,0.0331,0.7174,0.0671,1298.418
0.01,0.000616,0.7187,0.0164,0.6489,0.0331,0.7172,0.0668,1298.418
0.01,0.000695,0.7187,0.0164,0.6489,0.0331,0.717,0.0665,1298.418
0.01,0.000785,0.7187,0.0164,0.6489,0.0331,0.7159,0.0661,1298.418
0.01,0.000886,0.7187,0.0164,0.6489,0.0331,0.7159,0.0663,1298.418
0.01,0.001,0.7187,0.0164,0.6489,0.0331,0.7137,0.0658,1298.418
0.013895,0.0001,0.7187,0.0164,0.6489,0.0331,0.7105,0.0635,1298.418
0.013895,0.000113,0.7187,0.0164,0.6489,0.0331,0.711,0.0636,1298.418
0.013895,0.000127,0.7187,0.0164,0.6489,0.0331,0.7119,0.0631,1298.418
0.013895,0.000144,0.7187,0.0164,0.6489,0.0331,0.712,0.0637,1298.418
0.013895,0.000162,0.7187,0.0164,0.6489,0.0331,0.7122,0.0638,1298.418
0.013895,0.000183,0.7187,0.0164,0.6489,0.0331,0.7131,0.0643,1298.418
0.013895,0.000207,0.7187,0.0164,0.6489,0.0331,0.7147,0.065,1298.418
0.013895,0.000234,0.7187,0.0164,0.6489,0.0331,0.7156,0.0662,1298.418
0.013895,0.000264,0.7187,0.0164,0.6489,0.0331,0.7161,0.0657,1298.418
0.013895,0.000298,0.7187,0.0164,0.6489,0.0331,0.7178,0.0653,1298.418
0.013895,0.000336,0.7187,0.0164,0.6489,0.0331,0.719,0.0666,1298.418
0.013895,0.000379,0.7187,0.0164,0.6489,0.0331,0.7194,0.0664,1298.418
0.013895,0.000428,0.7187,0.0164,0.6489,0.0331,0.7201,0.0673,1298.418
0.013895,0.000483,0.7187,0.0164,0.6489,0.0331,0.72,0.0674,1298.418
0.013895,0.000546,0.7187,0.0164,0.6489,0.0331,0.7205,0.0673,1298.418
0.013895,0.000616,0.7187,0.0164,0.6489,0.0331,0.7208,0.0674,1298.418
0.013895,0.000695,0.7187,0.0164,0.6489,0.0331,0.7208,0.0671,1298.418
0.013895,0.000785,0.7187,0.0164,0.6489,0.0331,0.7205,0.0673,1298.418
0.013895,0.000886,0.7187,0.0164,0.6489,0.0331,0.7191,0.0673,1298.418
0.013895,0.001,0.7187,0.0164,0.6489,0.0331,0.7178,0.0662,1298.418
0.019307,0.0001,0.7187,0.0164,0.6489,0.0331,0.7117,0.0632,1298.418
0.019307,0.000113,0.7187,0.0164,0.6489,0.0331,0.7124,0.0638,1298.418
0.019307,0.000127,0.7187,0.0164,0.6489,0.0331,0.7122,0.0639,1298.418
0.019307,0.000144,0.7187,0.0164,0.6489,0.0331,0.7137,0.0647,1298.418
0.019307,0.000162,0.7187,0.0164,0.6489,0.0331,0.7145,0.0655,1298.418
0.019307,0.000183,0.7187,0.0164,0.6489,0.0331,0.7161,0.0656,1298.418
0.019307,0.000207,0.7187,0.0164,0.6489,0.0331,0.7175,0.0656,1298.418
0.019307,0.000234,0.7187,0.0164,0.6489,0.0331,0.7187,0.067,1298.418
0.019307,0.000264,0.7187,0.0164,0.6489,0.0331,0.7192,0.0671,1298.418
0.019307,0.000298,0.7187,0.0164,0.6489,0.0331,0.7193,0.0677,1298.418
0.019307,0.000336,0.7187,0.0164,0.6489,0.0331,0.7201,0.0676,1298.418
0.019307,0.000379,0.7187,0.0164,0.6489,0.0331,0.7212,0.0672,1298.418
0.019307,0.000428,0.7187,0.0164,0.6489,0.0331,0.722,0.067,1298.418
0.019307,0.000483,0.7187,0.0164,0.6489,0.0331,0.7226,0.0659,1298.418
0.019307,0.000546,0.7187,0.0164,0.6489,0.0331,0.7234,0.0658,1298.418
0.019307,0.000616,0.7187,0.0164,0.6489,0.0331,0.7232,0.0654,1298.418
0.019307,0.000695,0.7187,0.0164,0.6489,0.0331,0.7228,0.0646,1298.418
0.019307,0.000785,0.7187,0.0164,0.6489,0.0331,0.7221,0.064,1298.418
0.019307,0.000886,0.7187,0.0164,0.6489,0.0331,0.7225,0.0658,1298.418
0.019307,0.001,0.7187,0.0164,0.6489,0.0331,0.7213,0.0662,1298.418
0.026827,0.0001,0.7187,0.0164,0.6489,0.0331,0.7122,0.0639,1298.418
0.026827,0.000113,0.7187,0.0164,0.6489,0.0331,0.714,0.0646,1298.418
0.026827,0.000127,0.7187,0.0164,0.6489,0.0331,0.7147,0.0652,1298.418
0.026827,0.000144,0.7187,0.0164,0.6489,0.0331,0.717,0.0649,1298.418
0.026827,0.000162,0.7187,0.0164,0.6489,0.0331,0.7172,0.0662,1298.418
0.026827,0.000183,0.7187,0.0164,0.6489,0.0331,0.719,0.0668,1298.418
0.026827,0.000207,0.7187,0.0164,0.6489,0.0331,0.7197,0.0674,1298.418
0.026827,0.000234,0.7187,0.0164,0.6489,0.0331,0.7205,0.0682,1298.418
0.026827,0.000264,0.7187,0.0164,0.6489,0.0331,0.7216,0.0669,1298.418
0.026827,0.000298,0.7187,0.0164,0.6489,0.0331,0.7224,0.0662,1298.418
0.026827,0.000336,0.7187,0.0164,0.6489,0.0331,0.7238,0.0649,1298.418
